Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
rgb_HSV_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.45337301587301587,0.531539398087023,0.45337301587301587,0.3925020278283208,0.39260969976905313,0.5177285694878413,0.39260969976905313,0.3350755260029779,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",24.07
RGB_rgb_R/Gratio_G/Bratio,AdaBoost SVM,0.4365079365079365,0.5966323404207414,0.4365079365079365,0.37604008076499795,0.3856812933025404,0.6200870475690868,0.3856812933025404,0.332305093722069,"R, G, B, r, g, b, R/Gratio, G/Bratio",19.51
rgb_CLab_G/Bratio,AdaBoost SVM,0.44742063492063494,0.6122145607579211,0.44742063492063494,0.3899834159900329,0.3810623556581986,0.6484658528538436,0.3810623556581986,0.3255602429124786,"r, g, b, G/Bratio, cL, ca, cb",18.89
RGB_CLab_R/Gratio,AdaBoost SVM,0.44047619047619047,0.519256866676607,0.44047619047619047,0.37574539760686215,0.3810623556581986,0.5066158516131819,0.3810623556581986,0.32235446488139075,"R, G, B, R/Gratio, cL, ca, cb",18.9
HSV_R/Gratio_G/Bratio,AdaBoost SVM,0.43253968253968256,0.5015599257647382,0.43253968253968256,0.36035300783221724,0.3787528868360277,0.45619078127334856,0.3787528868360277,0.30710936484608536,"R/Gratio, G/Bratio, H, S, V",17.18
RGB_CLab_G/Bratio,AdaBoost SVM,0.4503968253968254,0.4849861924933465,0.4503968253968254,0.3863459834080898,0.3787528868360277,0.4263974608216849,0.3787528868360277,0.31723304763755267,"R, G, B, G/Bratio, cL, ca, cb",18.26
HSV_R/Gratio,AdaBoost SVM,0.4375,0.5100684403339832,0.4375,0.3692141467225386,0.37644341801385683,0.4724688796437154,0.37644341801385683,0.30744020387477394,"R/Gratio, H, S, V",16.91
RGB_rgb_HSV_G/Bratio,AdaBoost SVM,0.44543650793650796,0.615421346612405,0.44543650793650796,0.3888193216620885,0.3741339491916859,0.5810908285614856,0.3741339491916859,0.31563928947182823,"R, G, B, r, g, b, G/Bratio, H, S, V",19.77
HSV_G/Bratio,AdaBoost SVM,0.4126984126984127,0.6277885474314047,0.4126984126984127,0.34422266316718303,0.3741339491916859,0.5775272946541068,0.3741339491916859,0.3109256840255226,"G/Bratio, H, S, V",17.26
G/Bratio,AdaBoost SVM,0.37797619047619047,0.20487100974905853,0.37797619047619047,0.26261512272150567,0.3741339491916859,0.21183904486010174,0.3741339491916859,0.26297183600741486,G/Bratio,19.51
