Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s),Sumber,Jumlah Fitur
CLab_R/Gratio,Bagging SVM,0.8273809523809523,0.8342612174755635,0.8273809523809523,0.8258102124605684,0.7066974595842956,0.71689118699101,0.7066974595842956,0.7012141652935736,"R/Gratio, cL, ca, cb",1.24,Gabungan Fitur,4
HSV_CLab,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7043879907621247,0.716493224820945,0.7043879907621247,0.6989300963869423,"H, S, V, cL, ca, cb",1.21,Gabungan Fitur,6
RGB_HSV,Bagging SVM,0.8283730158730159,0.8358143016851209,0.8283730158730159,0.8267990099965549,0.7043879907621247,0.7159133717210064,0.7043879907621247,0.6985429441548854,"R, G, B, H, S, V",1.26,Gabungan Fitur,6
rgb_HSV,Bagging SVM,0.8283730158730159,0.8358143016851209,0.8283730158730159,0.8267990099965549,0.7043879907621247,0.7159133717210064,0.7043879907621247,0.6985429441548854,"r, g, b, H, S, V",1.3,Gabungan Fitur,6
RGB_rgb,Bagging SVM,0.8273809523809523,0.835060894204473,0.8273809523809523,0.8258039101417165,0.7043879907621247,0.714455760694085,0.7043879907621247,0.6982987309072263,"R, G, B, r, g, b",1.36,Gabungan Fitur,6
RGB_HSV_G/Bratio,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7043879907621247,0.7143120613545871,0.7043879907621247,0.698260422443594,"R, G, B, G/Bratio, H, S, V",1.29,Gabungan Fitur,7
rgb_HSV_G/Bratio,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7043879907621247,0.7143120613545871,0.7043879907621247,0.698260422443594,"r, g, b, G/Bratio, H, S, V",1.68,Gabungan Fitur,7
HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.8354850487452973,0.8283730158730159,0.8265647866432554,0.7020785219399538,0.7141978592510596,0.7020785219399538,0.6956296808417096,"R/Gratio, H, S, V, cL, ca, cb",1.53,Gabungan Fitur,7
RGB_HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.8349788586854157,0.8283730158730159,0.8266929610816022,0.7020785219399538,0.7141783081527767,0.7020785219399538,0.695585852105307,"R, G, B, R/Gratio, H, S, V, cL, ca, cb",1.54,Gabungan Fitur,10
rgb_HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.8349788586854157,0.8283730158730159,0.8266929610816022,0.7020785219399538,0.7141783081527767,0.7020785219399538,0.695585852105307,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.57,Gabungan Fitur,10
rgb_R/Gratio,Bagging SVM,0.8184523809523809,0.831227535160492,0.8184523809523809,0.8174583407639922,0.7020785219399538,0.7138381492950012,0.7020785219399538,0.695555910354326,"r, g, b, R/Gratio",1.16,Gabungan Fitur,4
RGB_R/Gratio,Bagging SVM,0.8184523809523809,0.831227535160492,0.8184523809523809,0.8174583407639922,0.7020785219399538,0.7138381492950012,0.7020785219399538,0.695555910354326,"R, G, B, R/Gratio",1.26,Gabungan Fitur,4
HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8352171752286337,0.8283730158730159,0.8265225925162276,0.7020785219399538,0.7117672112284347,0.7020785219399538,0.6969847603531064,"G/Bratio, H, S, V, cL, ca, cb",1.61,Gabungan Fitur,7
rgb_CLab,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7020785219399538,0.7115748966523844,0.7020785219399538,0.6962689473949264,"r, g, b, cL, ca, cb",1.31,Gabungan Fitur,6
RGB_CLab,Bagging SVM,0.8283730158730159,0.8350077190821996,0.8283730158730159,0.8266547568164008,0.7020785219399538,0.7115748966523844,0.7020785219399538,0.6962689473949264,"R, G, B, cL, ca, cb",1.36,Gabungan Fitur,6
RGB_HSV_R/Gratio,Bagging SVM,0.8283730158730159,0.8358143016851209,0.8283730158730159,0.8267990099965549,0.6997690531177829,0.7115679257786834,0.6997690531177829,0.6926764606811449,"R, G, B, R/Gratio, H, S, V",1.24,Gabungan Fitur,7
rgb_HSV_R/Gratio,Bagging SVM,0.8283730158730159,0.8358143016851209,0.8283730158730159,0.8267990099965549,0.6997690531177829,0.7115679257786834,0.6997690531177829,0.6926764606811449,"r, g, b, R/Gratio, H, S, V",1.62,Gabungan Fitur,7
RGB_rgb_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.8350846480653048,0.8283730158730159,0.8266091227862763,0.6997690531177829,0.7115584663114356,0.6997690531177829,0.693166247431394,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",1.53,Gabungan Fitur,10
RGB_rgb_HSV_R/Gratio,Bagging SVM,0.8283730158730159,0.8349788586854157,0.8283730158730159,0.8266929610816022,0.6997690531177829,0.7114378957536279,0.6997690531177829,0.692852571788845,"R, G, B, r, g, b, R/Gratio, H, S, V",1.6,Gabungan Fitur,10
RGB_rgb_CLab,Bagging SVM,0.8283730158730159,0.8354850487452973,0.8283730158730159,0.8265647866432554,0.6997690531177829,0.7103643197828712,0.6997690531177829,0.6933509728925312,"R, G, B, r, g, b, cL, ca, cb",1.33,Gabungan Fitur,9
rgb_R/Gratio_G/Bratio,Bagging SVM,0.8273809523809523,0.834160438569494,0.8273809523809523,0.8258964824885591,0.6997690531177829,0.7102982394546806,0.6997690531177829,0.6932449500481799,"r, g, b, R/Gratio, G/Bratio",1.54,Gabungan Fitur,5
RGB_R/Gratio_G/Bratio,Bagging SVM,0.8273809523809523,0.834160438569494,0.8273809523809523,0.8258964824885591,0.6997690531177829,0.7102982394546806,0.6997690531177829,0.6932449500481799,"R, G, B, R/Gratio, G/Bratio",1.69,Gabungan Fitur,5
RGB_rgb_G/Bratio,Bagging SVM,0.8283730158730159,0.8355052358758068,0.8283730158730159,0.826757106314225,0.6997690531177829,0.7088321267169284,0.6997690531177829,0.6936292012141506,"R, G, B, r, g, b, G/Bratio",1.37,Gabungan Fitur,7
RGB_rgb_R/Gratio,Bagging SVM,0.8283730158730159,0.8358143016851209,0.8283730158730159,0.8267990099965549,0.6974595842956121,0.7096109923231166,0.6974595842956121,0.690274161135147,"R, G, B, r, g, b, R/Gratio",1.28,Gabungan Fitur,7
RGB_rgb_HSV,Bagging SVM,0.8283730158730159,0.8354850487452973,0.8283730158730159,0.8265647866432554,0.6974595842956121,0.7090422663152484,0.6974595842956121,0.6905466565826046,"R, G, B, r, g, b, H, S, V",1.32,Gabungan Fitur,9
RGB_HSV_CLab,Bagging SVM,0.8283730158730159,0.8354850487452973,0.8283730158730159,0.8265647866432554,0.6974595842956121,0.7090230676412269,0.6974595842956121,0.6910401181922692,"R, G, B, H, S, V, cL, ca, cb",1.36,Gabungan Fitur,9
rgb_HSV_CLab,Bagging SVM,0.8283730158730159,0.8354850487452973,0.8283730158730159,0.8265647866432554,0.6974595842956121,0.7090230676412269,0.6974595842956121,0.6910401181922692,"r, g, b, H, S, V, cL, ca, cb",1.69,Gabungan Fitur,9
RGB_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8347447034633563,0.8283730158730159,0.8266115935549335,0.6974595842956121,0.7078841142306374,0.6974595842956121,0.6914166759158343,"R, G, B, G/Bratio, cL, ca, cb",1.66,Gabungan Fitur,7
rgb_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8347447034633563,0.8283730158730159,0.8266115935549335,0.6974595842956121,0.7078841142306374,0.6974595842956121,0.6914166759158343,"r, g, b, G/Bratio, cL, ca, cb",1.7,Gabungan Fitur,7
RGB_rgb_HSV_CLab,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6951501154734411,0.7077474193897313,0.6951501154734411,0.689177616450737,"R, G, B, r, g, b, H, S, V, cL, ca, cb",1.93,Gabungan Fitur,12
RGB_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.834759773759981,0.8283730158730159,0.8267457603512774,0.6951501154734411,0.7076494035371681,0.6951501154734411,0.6881399824117306,"R, G, B, R/Gratio, cL, ca, cb",1.3,Gabungan Fitur,7
rgb_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.834759773759981,0.8283730158730159,0.8267457603512774,0.6951501154734411,0.7076494035371681,0.6951501154734411,0.6881399824117306,"r, g, b, R/Gratio, cL, ca, cb",1.5,Gabungan Fitur,7
rgb_HSV_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8350846480653048,0.8283730158730159,0.8266091227862763,0.6951501154734411,0.7075629893513052,0.6951501154734411,0.6883316302801452,"r, g, b, R/Gratio, G/Bratio, H, S, V",1.45,Gabungan Fitur,8
RGB_HSV_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8350846480653048,0.8283730158730159,0.8266091227862763,0.6951501154734411,0.7075629893513052,0.6951501154734411,0.6883316302801452,"R, G, B, R/Gratio, G/Bratio, H, S, V",1.62,Gabungan Fitur,8
RGB_rgb_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6951501154734411,0.706199657398277,0.6951501154734411,0.689267000993381,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",1.43,Gabungan Fitur,10
rgb_HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6928406466512702,0.7068688657016855,0.6928406466512702,0.6869552250587375,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.6,Gabungan Fitur,11
RGB_HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6928406466512702,0.7068688657016855,0.6928406466512702,0.6869552250587375,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.61,Gabungan Fitur,11
HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6928406466512702,0.705939438055712,0.6928406466512702,0.686820065370687,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.53,Gabungan Fitur,8
RGB_rgb_HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6928406466512702,0.705939438055712,0.6928406466512702,0.686820065370687,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.75,Gabungan Fitur,13
RGB_rgb_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343930652982823,0.8283730158730159,0.8267888317777201,0.6928406466512702,0.705657616628705,0.6928406466512702,0.6859471307324834,"R, G, B, r, g, b, R/Gratio, G/Bratio",1.56,Gabungan Fitur,8
rgb_HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6928406466512702,0.7051157395089452,0.6928406466512702,0.6870355939286871,"r, g, b, G/Bratio, H, S, V, cL, ca, cb",1.57,Gabungan Fitur,10
RGB_HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6928406466512702,0.7051157395089452,0.6928406466512702,0.6870355939286871,"R, G, B, G/Bratio, H, S, V, cL, ca, cb",1.59,Gabungan Fitur,10
RGB_rgb_HSV_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6928406466512702,0.7050762265351721,0.6928406466512702,0.6867004208425983,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",1.54,Gabungan Fitur,11
RGB_rgb_HSV_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6928406466512702,0.703621645689807,0.6928406466512702,0.686830638279882,"R, G, B, r, g, b, G/Bratio, H, S, V",1.73,Gabungan Fitur,10
CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8342010114336116,0.8283730158730159,0.8269694217529786,0.6928406466512702,0.7030218376085731,0.6928406466512702,0.6874134903482244,"R/Gratio, G/Bratio, cL, ca, cb",1.37,Gabungan Fitur,5
RGB_rgb_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6905311778290993,0.7041317174680016,0.6905311778290993,0.6844500385397726,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",1.65,Gabungan Fitur,11
RGB_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6905311778290993,0.702405033680613,0.6905311778290993,0.6842232252344599,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb",1.39,Gabungan Fitur,8
rgb_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6905311778290993,0.702405033680613,0.6905311778290993,0.6842232252344599,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb",1.61,Gabungan Fitur,8
RGB_rgb_HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6882217090069284,0.7014779332460852,0.6882217090069284,0.682019578976036,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",1.67,Gabungan Fitur,13
Full,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.49,Gabungan Fitur,14
BAGGING SVM_PCA_n_components-3,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),1.75,Algoritma,1
BAGGING SVM_MUTUAL_INFO_n_features-11,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.9,Algoritma,11
BAGGING SVM_MUTUAL_INFO_n_features-13,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.9,Algoritma,13
BAGGING SVM_PCA_n_components-9,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),1.91,Algoritma,1
BAGGING SVM_PCA_n_components-12,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),1.91,Algoritma,1
BAGGING SVM_PCA_n_components-7,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),1.93,Algoritma,1
BAGGING SVM_PCA_n_components-8,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),1.96,Algoritma,1
BAGGING SVM_PCA_n_components-11,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),1.97,Algoritma,1
BAGGING SVM_MUTUAL_INFO_n_features-9,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"G, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.98,Algoritma,9
BAGGING SVM_MUTUAL_INFO_n_features-5,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R/Gratio, G/Bratio, H, S, cL",1.99,Algoritma,5
BAGGING SVM_PCA_n_components-5,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),2.01,Algoritma,1
BAGGING SVM_PCA_n_components-6,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),2.01,Algoritma,1
BAGGING SVM_MUTUAL_INFO_n_features-12,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.03,Algoritma,12
BAGGING SVM_PCA_n_components-10,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),2.03,Algoritma,1
BAGGING SVM_PCA_n_components-13,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),2.06,Algoritma,1
BAGGING SVM_PCA_n_components-4,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),2.07,Algoritma,1
BAGGING SVM_MUTUAL_INFO_n_features-8,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"g, R/Gratio, G/Bratio, H, S, cL, ca, cb",2.19,Algoritma,8
BAGGING SVM_MUTUAL_INFO_n_features-10,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",2.19,Algoritma,10
BAGGING SVM_PCA_n_components-14,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,(tidak tersedia),2.22,Algoritma,1
BAGGING SVM_MUTUAL_INFO_n_features-7,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R/Gratio, G/Bratio, H, S, cL, ca, cb",2.24,Algoritma,7
BAGGING SVM_MUTUAL_INFO_n_features-6,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R/Gratio, G/Bratio, H, S, cL, cb",2.27,Algoritma,6
BAGGING SVM_MUTUAL_INFO_n_features-14,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.29,Algoritma,14
BAGGING SVM_MUTUAL_INFO_n_features-4,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R/Gratio, G/Bratio, S, cL",2.3,Algoritma,4
BAGGING SVM_MUTUAL_INFO_n_features-3,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R/Gratio, G/Bratio, cL",14.37,Algoritma,3
R/Gratio_G/Bratio,Bagging SVM,0.6339285714285714,0.637268595145003,0.6339285714285714,0.6316796333994673,0.5658198614318707,0.5712676490227335,0.5658198614318707,0.5617867984048216,"R/Gratio, G/Bratio",1.4,Gabungan Fitur,2
G/Bratio,Bagging SVM,0.5386904761904762,0.5406427213998817,0.5386904761904762,0.527721488338485,0.5103926096997691,0.5231182072390549,0.5103926096997691,0.5008852102358679,G/Bratio,1.32,Gabungan Fitur,1
R/Gratio,Bagging SVM,0.4166666666666667,0.4641583287663426,0.4166666666666667,0.3958514105246337,0.4087759815242494,0.4611054487495468,0.4087759815242494,0.3958498963963278,R/Gratio,1.58,Gabungan Fitur,1
