Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
ADABOOST SVM_MUTUAL_INFO_n_features-3,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R/Gratio, G/Bratio, cL",29.66
ADABOOST SVM_MUTUAL_INFO_n_features-4,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R/Gratio, G/Bratio, S, cL",25.99
ADABOOST SVM_MUTUAL_INFO_n_features-5,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R/Gratio, G/Bratio, H, cL, ca",26.56
ADABOOST SVM_MUTUAL_INFO_n_features-6,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R/Gratio, G/Bratio, H, S, cL, ca",26.29
ADABOOST SVM_MUTUAL_INFO_n_features-7,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R/Gratio, G/Bratio, H, S, cL, ca, cb",26.25
ADABOOST SVM_MUTUAL_INFO_n_features-8,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"r, R/Gratio, G/Bratio, H, S, cL, ca, cb",26.81
ADABOOST SVM_MUTUAL_INFO_n_features-9,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"G, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",26.09
ADABOOST SVM_MUTUAL_INFO_n_features-10,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",27.45
ADABOOST SVM_MUTUAL_INFO_n_features-11,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R, G, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",29.94
ADABOOST SVM_MUTUAL_INFO_n_features-12,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",30.95
ADABOOST SVM_MUTUAL_INFO_n_features-13,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R, G, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",31.04
ADABOOST SVM_MUTUAL_INFO_n_features-14,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",30.33
ADABOOST SVM_PCA_n_components-3,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),29.25
ADABOOST SVM_PCA_n_components-4,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),28.24
ADABOOST SVM_PCA_n_components-5,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),26.15
ADABOOST SVM_PCA_n_components-6,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),24.64
ADABOOST SVM_PCA_n_components-7,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),23.12
ADABOOST SVM_PCA_n_components-8,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),23.72
ADABOOST SVM_PCA_n_components-9,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),24.04
ADABOOST SVM_PCA_n_components-10,AdaBoost SVM,0.4662698412698413,0.5225151822109998,0.4662698412698413,0.40722864709638446,0.4133949191685912,0.5301499152304797,0.4133949191685912,0.36462361124688414,(tidak tersedia),24.81
