Feature Group,Model,Fold,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Val Accuracy,Val Precision,Val Recall,Val F1-Score,Duration (s)
ANN_Best,ANN,Average,0.7993817056763596,0.8076243526495726,0.7993817056763596,0.7987371427363927,0.7301485148514851,0.7414354985622326,0.7301485148514851,0.7276452740869748,2.2830544233322145
ANN_Best,ANN,1,0.7960308710033076,0.8084618403201983,0.7960308710033076,0.7951738831652135,0.7524752475247525,0.7650165016501651,0.7524752475247525,0.7501341970931786,1.8421742916107178
ANN_Best,ANN,2,0.794928335170893,0.8050988928859694,0.794928335170893,0.7949430486790415,0.7524752475247525,0.7548868357675028,0.7524752475247525,0.7445120591793399,2.101300001144409
ANN_Best,ANN,3,0.7938257993384785,0.8031769813376547,0.7938257993384785,0.7931373026687335,0.7722772277227723,0.7780462828891584,0.7722772277227723,0.7730353522051974,2.475567579269409
ANN_Best,ANN,4,0.8037486218302095,0.8125929112556787,0.8037486218302095,0.8035526767931284,0.7128712871287128,0.7216496337188726,0.7128712871287128,0.7135055158242489,2.745129108428955
ANN_Best,ANN,5,0.8015435501653804,0.8055087263082079,0.8015435501653804,0.8011948219072902,0.693069306930693,0.705090646459566,0.693069306930693,0.6891555369883868,2.4727835655212402
ANN_Best,ANN,6,0.7971334068357222,0.8101570282771203,0.7971334068357222,0.7955381731772488,0.7029702970297029,0.730287765618667,0.7029702970297029,0.7047617181312392,1.8350608348846436
ANN_Best,ANN,7,0.8015435501653804,0.809213518273209,0.8015435501653804,0.8012886110406537,0.7821782178217822,0.7894870740419052,0.7821782178217822,0.7810637217567911,2.633296012878418
ANN_Best,ANN,8,0.7971334068357222,0.8018880538725448,0.7971334068357222,0.7959468334853559,0.6831683168316832,0.6939851879924834,0.6831683168316832,0.6809987444272098,1.9102938175201416
ANN_Best,ANN,9,0.8006607929515418,0.8083221340462782,0.8006607929515418,0.7997606000843882,0.71,0.7300250626566416,0.71,0.703457375957376,2.1323795318603516
ANN_Best,ANN,10,0.8072687224669604,0.8118234399188633,0.8072687224669604,0.8068354763628723,0.74,0.7458799948273632,0.74,0.7358285193067803,2.6825594902038574
