Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB_rgb_HSV_CLab_R/Gratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6928406466512702,0.705939438055712,0.6928406466512702,0.686820065370687,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.75
RGB_rgb_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343930652982823,0.8283730158730159,0.8267888317777201,0.6928406466512702,0.705657616628705,0.6928406466512702,0.6859471307324834,"R, G, B, r, g, b, R/Gratio, G/Bratio",1.56
RGB_HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6928406466512702,0.7051157395089452,0.6928406466512702,0.6870355939286871,"R, G, B, G/Bratio, H, S, V, cL, ca, cb",1.59
rgb_HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6928406466512702,0.7051157395089452,0.6928406466512702,0.6870355939286871,"r, g, b, G/Bratio, H, S, V, cL, ca, cb",1.57
RGB_rgb_HSV_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6928406466512702,0.7050762265351721,0.6928406466512702,0.6867004208425983,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",1.54
RGB_rgb_HSV_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6928406466512702,0.703621645689807,0.6928406466512702,0.686830638279882,"R, G, B, r, g, b, G/Bratio, H, S, V",1.73
CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8342010114336116,0.8283730158730159,0.8269694217529786,0.6928406466512702,0.7030218376085731,0.6928406466512702,0.6874134903482244,"R/Gratio, G/Bratio, cL, ca, cb",1.37
RGB_rgb_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6905311778290993,0.7041317174680016,0.6905311778290993,0.6844500385397726,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",1.65
RGB_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6905311778290993,0.702405033680613,0.6905311778290993,0.6842232252344599,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb",1.39
rgb_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8283730158730159,0.8343541040552122,0.8283730158730159,0.8266539821253848,0.6905311778290993,0.702405033680613,0.6905311778290993,0.6842232252344599,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb",1.61
RGB_rgb_HSV_CLab_G/Bratio,Bagging SVM,0.8283730158730159,0.834237363663247,0.8283730158730159,0.8267387160753749,0.6882217090069284,0.7014779332460852,0.6882217090069284,0.682019578976036,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",1.67
Full,Bagging SVM,0.8283730158730159,0.8341469078459742,0.8283730158730159,0.8268207826017133,0.6789838337182448,0.696002260371397,0.6789838337182448,0.6725974692209162,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.49
R/Gratio_G/Bratio,Bagging SVM,0.6339285714285714,0.637268595145003,0.6339285714285714,0.6316796333994673,0.5658198614318707,0.5712676490227335,0.5658198614318707,0.5617867984048216,"R/Gratio, G/Bratio",1.4
G/Bratio,Bagging SVM,0.5386904761904762,0.5406427213998817,0.5386904761904762,0.527721488338485,0.5103926096997691,0.5231182072390549,0.5103926096997691,0.5008852102358679,G/Bratio,1.32
R/Gratio,Bagging SVM,0.4166666666666667,0.46415832876634266,0.4166666666666667,0.39585141052463374,0.40877598152424943,0.46110544874954684,0.40877598152424943,0.39584989639632784,R/Gratio,1.58
