Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
ADABOOST DT_SFT_threshold-0.01,AdaBoost DT,0.8278210589200977,0.836225371321024,0.8278210589200977,0.8263931630973712,0.727178217821782,0.737756263614632,0.727178217821782,0.7246868623345459,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, cL, ca, cb",2.64
ADABOOST DT_SFT_threshold-0.02,AdaBoost DT,0.8278210589200977,0.836225371321024,0.8278210589200977,0.8263931630973712,0.727178217821782,0.737756263614632,0.727178217821782,0.7246868623345459,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, cL, ca, cb",2.63
ADABOOST DT_SFT_threshold-0.001,AdaBoost DT,0.8301363841681683,0.8380158312544653,0.8301363841681683,0.8286674691666238,0.7261782178217822,0.7350823814145018,0.7261782178217822,0.7233560210503008,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.84
ADABOOST DT_SFT_threshold-0.005,AdaBoost DT,0.8301363841681683,0.8380158312544653,0.8301363841681683,0.8286674691666238,0.7261782178217822,0.7350823814145018,0.7261782178217822,0.7233560210503008,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.83
ADABOOST DT_MUTUAL_INFO_n_features-14,AdaBoost DT,0.8301363841681683,0.8380158312544653,0.8301363841681683,0.8286674691666238,0.7261782178217822,0.7350823814145018,0.7261782178217822,0.7233560210503008,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.78
ADABOOST DT_MUTUAL_INFO_n_features-11,AdaBoost DT,0.8301363841681683,0.8385403238656352,0.8301363841681683,0.8286466615710502,0.7241980198019802,0.7352029712288118,0.7241980198019802,0.7217264960721212,"R, G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",2.63
ADABOOST DT_MUTUAL_INFO_n_features-4,AdaBoost DT,0.8288133411692709,0.8371470395171915,0.8288133411692709,0.8273724088755987,0.7241881188118813,0.733721246128044,0.7241881188118813,0.7203233742177825,"R/Gratio, G/Bratio, S, cL",1.86
ADABOOST DT_MUTUAL_INFO_n_features-10,AdaBoost DT,0.8301365055928194,0.8382931612659105,0.8301365055928194,0.8285337456547636,0.7232079207920792,0.7336594945585813,0.7232079207920792,0.7203419968401813,"R, G, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",2.71
ADABOOST DT_MUTUAL_INFO_n_features-12,AdaBoost DT,0.8302466377514097,0.8387500002400218,0.8302466377514097,0.8287748497899916,0.7222178217821782,0.7317909182019573,0.7222178217821782,0.719329492306868,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.67
ADABOOST DT_MUTUAL_INFO_n_features-5,AdaBoost DT,0.8272699124285416,0.8352836771345504,0.8272699124285416,0.826075933297935,0.7222178217821782,0.7308611963863545,0.7222178217821782,0.7191174101881738,"R/Gratio, G/Bratio, H, S, cL",2.21
ADABOOST DT_MUTUAL_INFO_n_features-7,AdaBoost DT,0.8300261305849268,0.8384797044570262,0.8300261305849268,0.8284351249288632,0.7212277227722772,0.7289504649610783,0.7212277227722772,0.7177956113436483,"R/Gratio, G/Bratio, H, S, cL, ca, cb",2.84
ADABOOST DT_MUTUAL_INFO_n_features-13,AdaBoost DT,0.8295851162519611,0.8372869968768043,0.8295851162519611,0.8281864498631604,0.7212277227722772,0.7289007563694251,0.7212277227722772,0.7181524601330034,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.81
ADABOOST DT_MUTUAL_INFO_n_features-6,AdaBoost DT,0.8301363841681683,0.8383276373143025,0.8301363841681683,0.8286363351226791,0.7192376237623762,0.7275827122043983,0.7192376237623762,0.715773619648714,"R/Gratio, G/Bratio, H, S, cL, ca",2.43
ADABOOST DT_PCA_n_components-14,AdaBoost DT,0.8298057448430951,0.8371610229370041,0.8298057448430951,0.8284286972848864,0.7182376237623762,0.7273112597626217,0.7182376237623762,0.7160346271703555,(tidak tersedia),3.25
ADABOOST DT_PCA_n_components-12,AdaBoost DT,0.8298057448430951,0.8378160750205913,0.8298057448430951,0.8284416559527118,0.7172574257425742,0.7271003278712044,0.7172574257425742,0.7148678986815928,(tidak tersedia),3.5
ADABOOST DT_MUTUAL_INFO_n_features-3,AdaBoost DT,0.8301365055928194,0.8379204742044987,0.8301365055928194,0.828746428720754,0.7172475247524753,0.7280415406402578,0.7172475247524753,0.7143020115431562,"R/Gratio, G/Bratio, cL",1.77
