Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB_rgb_CLab,AdaBoost DT,0.8277109267615075,0.8348166014115357,0.8277109267615075,0.8262860561619366,0.7202376237623762,0.7283005667390696,0.7202376237623762,0.7177058377045271,"R, G, B, r, g, b, cL, ca, cb",1.93
CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8288138268678754,0.8367170645337667,0.8288138268678754,0.827222496512919,0.7201980198019802,0.7302688138113422,0.7201980198019802,0.7170871709742046,"R/Gratio, G/Bratio, cL, ca, cb",1.83
RGB,AdaBoost DT,0.8294748626687195,0.8357699714447623,0.8294748626687195,0.8284181295871497,0.7192673267326732,0.7253063207192222,0.7192673267326732,0.7160903561815934,"R, G, B",1.34
RGB_G/Bratio,AdaBoost DT,0.8292544769268877,0.8369168586497568,0.8292544769268877,0.82788154112489,0.7192574257425741,0.7270212727068506,0.7192574257425741,0.715180706000081,"R, G, B, G/Bratio",1.46
RGB_CLab_G/Bratio,AdaBoost DT,0.8296953698352025,0.8370030537704931,0.8296953698352025,0.8281129672324216,0.7192376237623762,0.728198619474898,0.7192376237623762,0.7167021176889805,"R, G, B, G/Bratio, cL, ca, cb",1.81
rgb_CLab_G/Bratio,AdaBoost DT,0.8296953698352025,0.8370030537704931,0.8296953698352025,0.8281129672324216,0.7192376237623762,0.728198619474898,0.7192376237623762,0.7167021176889805,"r, g, b, G/Bratio, cL, ca, cb",1.92
RGB_rgb_HSV_CLab_R/Gratio,AdaBoost DT,0.8283743910553746,0.8356357150178895,0.8283743910553746,0.8269469693531759,0.7192277227722771,0.726693890527012,0.7192277227722771,0.7163269852571033,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",2.23
rgb_R/Gratio,AdaBoost DT,0.829695734109156,0.8377525513168085,0.829695734109156,0.8282863496270444,0.7183168316831683,0.7268904983989458,0.7183168316831683,0.715352744168765,"r, g, b, R/Gratio",1.4
RGB_rgb_HSV_CLab,AdaBoost DT,0.8303568913346512,0.838943731240523,0.8303568913346512,0.8289807318717891,0.7172574257425742,0.7259095335939088,0.7172574257425742,0.7148971827969702,"R, G, B, r, g, b, H, S, V, cL, ca, cb",2.28
HSV_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8299158770016855,0.8381043974490815,0.8299158770016855,0.8283251488688734,0.7172475247524753,0.7254419250505021,0.7172475247524753,0.7137864185136854,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.97
RGB_R/Gratio,AdaBoost DT,0.829695734109156,0.8377525513168085,0.829695734109156,0.8282863496270444,0.7163366336633663,0.7248641951383676,0.7163366336633663,0.7131238343212585,"R, G, B, R/Gratio",1.38
