Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
ADABOOST DT_SFT_threshold-0.001,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",0.42
ADABOOST DT_SFT_threshold-0.005,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R, G, B, r, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",0.38
ADABOOST DT_SFT_threshold-0.01,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R, B, r, g, b, R/Gratio, G/Bratio, H, S, cL, ca, cb",0.42
ADABOOST DT_SFT_threshold-0.02,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R, B, r, b, R/Gratio, H, S, cL, ca, cb",0.36
ADABOOST DT_SFT_threshold-0.05,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R/Gratio, H, cL, ca, cb",0.35
ADABOOST DT_MUTUAL_INFO_n_features-3,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R/Gratio, G/Bratio, cL",0.35
ADABOOST DT_MUTUAL_INFO_n_features-4,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R/Gratio, G/Bratio, H, cL",0.34
ADABOOST DT_MUTUAL_INFO_n_features-5,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R/Gratio, G/Bratio, H, S, cL",0.35
ADABOOST DT_MUTUAL_INFO_n_features-6,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R/Gratio, G/Bratio, H, S, cL, cb",0.35
ADABOOST DT_MUTUAL_INFO_n_features-7,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R/Gratio, G/Bratio, H, S, cL, ca, cb",0.34
ADABOOST DT_MUTUAL_INFO_n_features-8,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R, R/Gratio, G/Bratio, H, S, cL, ca, cb",0.35
ADABOOST DT_MUTUAL_INFO_n_features-9,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",0.34
ADABOOST DT_MUTUAL_INFO_n_features-10,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",0.34
ADABOOST DT_MUTUAL_INFO_n_features-11,AdaBoost DT,0.8283730158730159,0.8378687229619737,0.8283730158730159,0.8266739261765875,0.7136258660508084,0.7224633646491025,0.7136258660508084,0.7092616570042438,"R, G, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",0.36
