Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s),Sumber,Jumlah Fitur
ADABOOST DT_MUTUAL_INFO_n_features-5,AdaBoost DT,0.8272699124285416,0.8352836771345504,0.8272699124285416,0.826075933297935,0.7222178217821782,0.7308611963863545,0.7222178217821782,0.7191174101881738,"R/Gratio, G/Bratio, H, S, cL",2.21,Algoritma,5
CLab_R/Gratio,AdaBoost DT,0.8299159984263366,0.8371702779146192,0.8299159984263366,0.8284314375355721,0.7222178217821782,0.7306712725260671,0.7222178217821782,0.7193354155897878,"R/Gratio, cL, ca, cb",1.71,Gabungan Fitur,4
RGB_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8289237161771634,0.8369751257184032,0.8289237161771634,0.8273835016302897,0.7222079207920792,0.731571852247378,0.7222079207920792,0.7193256028925475,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb",1.83,Gabungan Fitur,8
rgb_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.8289237161771634,0.8369751257184032,0.8289237161771634,0.8273835016302897,0.7222079207920792,0.731571852247378,0.7222079207920792,0.7193256028925475,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb",1.83,Gabungan Fitur,8
RGB_HSV_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.829585116251961,0.8372264676828044,0.829585116251961,0.8281241701357235,0.7212376237623762,0.7299331846828695,0.7212376237623762,0.7185900841366428,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.22,Gabungan Fitur,11
rgb_HSV_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.829585116251961,0.8372264676828044,0.829585116251961,0.8281241701357235,0.7212376237623762,0.7297248408671214,0.7212376237623762,0.7185135937901814,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.19,Gabungan Fitur,11
ADABOOST DT_MUTUAL_INFO_n_features-7,AdaBoost DT,0.8300261305849268,0.8384797044570262,0.8300261305849268,0.8284351249288632,0.7212277227722772,0.7289504649610783,0.7212277227722772,0.7177956113436483,"R/Gratio, G/Bratio, H, S, cL, ca, cb",2.84,Algoritma,7
ADABOOST DT_MUTUAL_INFO_n_features-13,AdaBoost DT,0.8295851162519611,0.8372869968768043,0.8295851162519611,0.8281864498631604,0.7212277227722772,0.7289007563694251,0.7212277227722772,0.7181524601330034,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.81,Algoritma,13
RGB_R/Gratio_G/Bratio,AdaBoost DT,0.8294748626687195,0.8367733504038283,0.8294748626687195,0.82814696246616,0.7202772277227723,0.7283995970902354,0.7202772277227723,0.7167804117943827,"R, G, B, R/Gratio, G/Bratio",1.43,Gabungan Fitur,5
RGB_rgb_R/Gratio_G/Bratio,AdaBoost DT,0.8284831875428023,0.8365302603640237,0.8284831875428023,0.8271729241005537,0.7202574257425743,0.7285992281030054,0.7202574257425743,0.7167220353487688,"R, G, B, r, g, b, R/Gratio, G/Bratio",1.55,Gabungan Fitur,8
