Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features
RGB_rgb_R/Gratio,ANN,0.7311507936507936,0.7594200261323317,0.7311507936507936,0.7280114518546797,0.6905311778290993,0.7151945778323778,0.6905311778290993,0.6866015510950452,"R, G, B, r, g, b, R/Gratio"
RGB_rgb_HSV_CLab_G/Bratio,ANN,0.746031746031746,0.7685504050278105,0.746031746031746,0.7454092778785717,0.6905311778290993,0.714178417326588,0.6905311778290993,0.6881273187451329,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb"
RGB_R/Gratio_G/Bratio,ANN,0.7202380952380952,0.7417189906940925,0.7202380952380952,0.7239650261470326,0.6905311778290993,0.7122528851653603,0.6905311778290993,0.6949070422616253,"R, G, B, R/Gratio, G/Bratio"
rgb_R/Gratio_G/Bratio,ANN,0.7202380952380952,0.7417189906940925,0.7202380952380952,0.7239650261470326,0.6905311778290993,0.7122528851653603,0.6905311778290993,0.6949070422616253,"r, g, b, R/Gratio, G/Bratio"
RGB_rgb_HSV_R/Gratio,ANN,0.7390873015873016,0.7471975277189147,0.7390873015873016,0.7405129298638886,0.6905311778290993,0.7019084816944805,0.6905311778290993,0.6926041374454875,"R, G, B, r, g, b, R/Gratio, H, S, V"
RGB_HSV_CLab_G/Bratio,ANN,0.7222222222222222,0.7457228273058057,0.7222222222222222,0.7246953460624612,0.6882217090069284,0.7234626340145212,0.6882217090069284,0.6920314724322841,"R, G, B, G/Bratio, H, S, V, cL, ca, cb"
rgb_HSV_CLab_G/Bratio,ANN,0.7222222222222222,0.7457228273058057,0.7222222222222222,0.7246953460624612,0.6882217090069284,0.7234626340145212,0.6882217090069284,0.6920314724322841,"r, g, b, G/Bratio, H, S, V, cL, ca, cb"
RGB_HSV_CLab,ANN,0.7341269841269841,0.7640365477624312,0.7341269841269841,0.7306597461383789,0.6882217090069284,0.7181363564158021,0.6882217090069284,0.6855740726585575,"R, G, B, H, S, V, cL, ca, cb"
rgb_HSV_CLab,ANN,0.7341269841269841,0.7640365477624312,0.7341269841269841,0.7306597461383789,0.6882217090069284,0.7181363564158021,0.6882217090069284,0.6855740726585575,"r, g, b, H, S, V, cL, ca, cb"
RGB_rgb_HSV_CLab_R/Gratio,ANN,0.7470238095238095,0.769738922951838,0.7470238095238095,0.7456636972758992,0.6882217090069284,0.7084560692236791,0.6882217090069284,0.6832201764016587,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb"
RGB_HSV_R/Gratio,ANN,0.7351190476190477,0.7673132575533146,0.7351190476190477,0.7320219658744723,0.6859122401847575,0.7214092201336232,0.6859122401847575,0.683760248996556,"R, G, B, R/Gratio, H, S, V"
rgb_HSV_R/Gratio,ANN,0.7351190476190477,0.7673132575533146,0.7351190476190477,0.7320219658744723,0.6859122401847575,0.7214092201336232,0.6859122401847575,0.683760248996556,"r, g, b, R/Gratio, H, S, V"
RGB_rgb_CLab,ANN,0.7410714285714286,0.7733235182346452,0.7410714285714286,0.7365095245678294,0.6836027713625866,0.7203441915256042,0.6836027713625866,0.6744267705971482,"R, G, B, r, g, b, cL, ca, cb"
RGB_CLab_R/Gratio,ANN,0.753968253968254,0.7631707945794673,0.753968253968254,0.7543410813093451,0.6836027713625866,0.6982935246147796,0.6836027713625866,0.6824220314315856,"R, G, B, R/Gratio, cL, ca, cb"
rgb_CLab_R/Gratio,ANN,0.753968253968254,0.7631707945794673,0.753968253968254,0.7543410813093451,0.6836027713625866,0.6982935246147796,0.6836027713625866,0.6824220314315856,"r, g, b, R/Gratio, cL, ca, cb"
RGB_CLab_R/Gratio_G/Bratio,ANN,0.7440476190476191,0.7740616961732852,0.7440476190476191,0.7398174906817965,0.6789838337182448,0.7100754976644389,0.6789838337182448,0.670935860032607,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb"
rgb_CLab_R/Gratio_G/Bratio,ANN,0.7440476190476191,0.7740616961732852,0.7440476190476191,0.7398174906817965,0.6789838337182448,0.7100754976644389,0.6789838337182448,0.670935860032607,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb"
RGB_rgb_HSV_R/Gratio_G/Bratio,ANN,0.746031746031746,0.7772586383933902,0.746031746031746,0.7458166260926531,0.6789838337182448,0.7089039679565011,0.6789838337182448,0.6796496287765752,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V"
RGB_rgb_HSV,ANN,0.7172619047619048,0.7267357110573942,0.7172619047619048,0.7167986656663865,0.6789838337182448,0.6951118916442867,0.6789838337182448,0.6770069793866849,"R, G, B, r, g, b, H, S, V"
RGB_CLab_G/Bratio,ANN,0.7420634920634921,0.7706904441724077,0.7420634920634921,0.7402751931523389,0.6766743648960739,0.7093204574104461,0.6766743648960739,0.6746250559982239,"R, G, B, G/Bratio, cL, ca, cb"
rgb_CLab_G/Bratio,ANN,0.7420634920634921,0.7706904441724077,0.7420634920634921,0.7402751931523389,0.6766743648960739,0.7093204574104461,0.6766743648960739,0.6746250559982239,"r, g, b, G/Bratio, cL, ca, cb"
RGB_G/Bratio,ANN,0.7212301587301587,0.7633344645144354,0.7212301587301587,0.7200291056497851,0.674364896073903,0.72182356812184,0.674364896073903,0.6736888963070654,"R, G, B, G/Bratio"
rgb_G/Bratio,ANN,0.7212301587301587,0.7633344645144354,0.7212301587301587,0.7200291056497851,0.674364896073903,0.72182356812184,0.674364896073903,0.6736888963070654,"r, g, b, G/Bratio"
RGB_rgb_R/Gratio_G/Bratio,ANN,0.7410714285714286,0.775621997104605,0.7410714285714286,0.7370812786473218,0.674364896073903,0.7062570725898115,0.674364896073903,0.6650998324514599,"R, G, B, r, g, b, R/Gratio, G/Bratio"
RGB_HSV_CLab_R/Gratio_G/Bratio,ANN,0.7172619047619048,0.739926365250298,0.7172619047619048,0.7183840505071487,0.674364896073903,0.7002830602844503,0.674364896073903,0.6752287743848226,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb"
rgb_HSV_CLab_R/Gratio_G/Bratio,ANN,0.7172619047619048,0.739926365250298,0.7172619047619048,0.7183840505071487,0.674364896073903,0.7002830602844503,0.674364896073903,0.6752287743848226,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb"
RGB_rgb_HSV_G/Bratio,ANN,0.7311507936507936,0.7500762659316639,0.7311507936507936,0.7315094391970502,0.674364896073903,0.6993764472693544,0.674364896073903,0.6751530084983611,"R, G, B, r, g, b, G/Bratio, H, S, V"
RGB_R/Gratio,ANN,0.7222222222222222,0.7675665208689979,0.7222222222222222,0.7214638256438186,0.6720554272517321,0.720150686006543,0.6720554272517321,0.6707367060508848,"R, G, B, R/Gratio"
rgb_R/Gratio,ANN,0.7222222222222222,0.7675665208689979,0.7222222222222222,0.7214638256438186,0.6720554272517321,0.720150686006543,0.6720554272517321,0.6707367060508848,"r, g, b, R/Gratio"
HSV_CLab_R/Gratio,ANN,0.7222222222222222,0.7426624278418756,0.7222222222222222,0.7240475336539713,0.6697459584295612,0.7016130842335931,0.6697459584295612,0.673249617219328,"R/Gratio, H, S, V, cL, ca, cb"
RGB_HSV,ANN,0.7331349206349206,0.7529575099388774,0.7331349206349206,0.73409738818031,0.6697459584295612,0.6865286330733272,0.6697459584295612,0.6722703923749898,"R, G, B, H, S, V"
rgb_HSV,ANN,0.7331349206349206,0.7529575099388774,0.7331349206349206,0.73409738818031,0.6697459584295612,0.6865286330733272,0.6697459584295612,0.6722703923749898,"r, g, b, H, S, V"
RGB_HSV_R/Gratio_G/Bratio,ANN,0.7152777777777778,0.7203731154440273,0.7152777777777778,0.7153289188902823,0.6674364896073903,0.6763493212434835,0.6674364896073903,0.6666045293189989,"R, G, B, R/Gratio, G/Bratio, H, S, V"
rgb_HSV_R/Gratio_G/Bratio,ANN,0.7152777777777778,0.7203731154440273,0.7152777777777778,0.7153289188902823,0.6674364896073903,0.6763493212434835,0.6674364896073903,0.6666045293189989,"r, g, b, R/Gratio, G/Bratio, H, S, V"
CLab,ANN,0.7162698412698413,0.7612586360420682,0.7162698412698413,0.719972910304872,0.6651270207852193,0.7275479289619773,0.6651270207852193,0.6704890146423147,"cL, ca, cb"
HSV_CLab_R/Gratio_G/Bratio,ANN,0.7261904761904762,0.7691346936501245,0.7261904761904762,0.724536256963754,0.6628175519630485,0.7102262599280514,0.6628175519630485,0.6582752758600415,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb"
HSV_CLab,ANN,0.7172619047619048,0.7338739399340575,0.7172619047619048,0.7155374187200598,0.6605080831408776,0.6878163522389851,0.6605080831408776,0.655283827834647,"H, S, V, cL, ca, cb"
