Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Sumber,Jumlah Fitur
RGB_rgb_HSV_CLab_R/Gratio,Bagging SVM,0.6240079365079365,0.6539066697461703,0.6240079365079365,0.6322633044363217,0.5542725173210161,0.5948554591064745,0.5542725173210161,0.5668801806100143,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",Gabungan Fitur,13
BAGGING SVM_PCA_n_components-3,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2",Algoritma,3
BAGGING SVM_PCA_n_components-4,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3",Algoritma,4
BAGGING SVM_PCA_n_components-5,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4",Algoritma,5
BAGGING SVM_PCA_n_components-6,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5",Algoritma,6
BAGGING SVM_VARIANCE_threshold-0.05,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, H, cL, ca, cb",Algoritma,7
BAGGING SVM_PCA_n_components-7,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6",Algoritma,7
BAGGING SVM_VARIANCE_threshold-0.01,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, G/Bratio, H, cL, ca, cb",Algoritma,8
BAGGING SVM_VARIANCE_threshold-0.02,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, G/Bratio, H, cL, ca, cb",Algoritma,8
BAGGING SVM_PCA_n_components-8,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7",Algoritma,8
BAGGING SVM_VARIANCE_threshold-0.005,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, G/Bratio, H, S, cL, ca, cb",Algoritma,9
BAGGING SVM_PCA_n_components-9,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8",Algoritma,9
BAGGING SVM_PCA_n_components-10,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9",Algoritma,10
BAGGING SVM_VARIANCE_threshold-0.001,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, r, b, G/Bratio, H, S, cL, ca, cb",Algoritma,11
BAGGING SVM_PCA_n_components-11,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10",Algoritma,11
BAGGING SVM_PCA_n_components-12,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10, pca_component_11",Algoritma,12
BAGGING SVM_PCA_n_components-13,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10, pca_component_11, pca_component_12",Algoritma,13
Full,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,14
RGB_CLab_R/Gratio,Bagging SVM,0.626984126984127,0.6580323096902666,0.626984126984127,0.6358651148747902,0.5542725173210161,0.5932873734855637,0.5542725173210161,0.5665162751563215,"R, G, B, R/Gratio, cL, ca, cb",Gabungan Fitur,7
rgb_CLab_R/Gratio,Bagging SVM,0.626984126984127,0.6580323096902666,0.626984126984127,0.6358651148747902,0.5542725173210161,0.5932873734855637,0.5542725173210161,0.5665162751563215,"r, g, b, R/Gratio, cL, ca, cb",Gabungan Fitur,7
RGB_rgb_HSV,Bagging SVM,0.6091269841269841,0.6384280344454473,0.6091269841269841,0.6171056182207139,0.5519630484988453,0.5929761686726946,0.5519630484988453,0.5643227146097477,"R, G, B, r, g, b, H, S, V",Gabungan Fitur,9
RGB_CLab,Bagging SVM,0.6031746031746031,0.6378157072528814,0.6031746031746031,0.6133738311525149,0.5496535796766744,0.5974991782704357,0.5496535796766744,0.5623528104277582,"R, G, B, cL, ca, cb",Gabungan Fitur,6
rgb_CLab,Bagging SVM,0.6031746031746031,0.6378157072528814,0.6031746031746031,0.6133738311525149,0.5496535796766744,0.5974991782704357,0.5496535796766744,0.5623528104277582,"r, g, b, cL, ca, cb",Gabungan Fitur,6
RGB_rgb_G/Bratio,Bagging SVM,0.6140873015873016,0.6469985611698986,0.6140873015873016,0.6224486527379854,0.5496535796766744,0.5970677904860542,0.5496535796766744,0.5620796082520566,"R, G, B, r, g, b, G/Bratio",Gabungan Fitur,7
RGB_HSV_G/Bratio,Bagging SVM,0.6140873015873016,0.6488612171349005,0.6140873015873016,0.6249176635949886,0.5496535796766744,0.5937936115854222,0.5496535796766744,0.564001918760785,"R, G, B, G/Bratio, H, S, V",Gabungan Fitur,7
rgb_HSV_G/Bratio,Bagging SVM,0.6140873015873016,0.6488612171349005,0.6140873015873016,0.6249176635949886,0.5496535796766744,0.5937936115854222,0.5496535796766744,0.564001918760785,"r, g, b, G/Bratio, H, S, V",Gabungan Fitur,7
CLab_R/Gratio,Bagging SVM,0.6041666666666666,0.6421981696171256,0.6041666666666666,0.6162523802394404,0.5496535796766744,0.5874919859747807,0.5496535796766744,0.5621263791871508,"R/Gratio, cL, ca, cb",Gabungan Fitur,4
RGB_HSV_R/Gratio_G/Bratio,Bagging SVM,0.625,0.6573356153207958,0.625,0.634102679810086,0.5496535796766744,0.5870883691003943,0.5496535796766744,0.5610096496169972,"R, G, B, R/Gratio, G/Bratio, H, S, V",Gabungan Fitur,8
rgb_HSV_R/Gratio_G/Bratio,Bagging SVM,0.625,0.6573356153207958,0.625,0.634102679810086,0.5496535796766744,0.5870883691003943,0.5496535796766744,0.5610096496169972,"r, g, b, R/Gratio, G/Bratio, H, S, V",Gabungan Fitur,8
RGB_CLab_G/Bratio,Bagging SVM,0.6041666666666666,0.6408608652940097,0.6041666666666666,0.6146100149823799,0.5450346420323325,0.5926888430270906,0.5450346420323325,0.5588198673515922,"R, G, B, G/Bratio, cL, ca, cb",Gabungan Fitur,7
rgb_CLab_G/Bratio,Bagging SVM,0.6041666666666666,0.6408608652940097,0.6041666666666666,0.6146100149823799,0.5450346420323325,0.5926888430270906,0.5450346420323325,0.5588198673515922,"r, g, b, G/Bratio, cL, ca, cb",Gabungan Fitur,7
RGB_rgb_HSV_CLab_G/Bratio,Bagging SVM,0.6081349206349206,0.6436401359624356,0.6081349206349206,0.6191215976277273,0.5450346420323325,0.5883389970855059,0.5450346420323325,0.559104445138896,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,13
RGB_HSV_CLab,Bagging SVM,0.6091269841269841,0.6418556000283937,0.6091269841269841,0.6192745414879879,0.5450346420323325,0.5839440945607987,0.5450346420323325,0.5574110704877199,"R, G, B, H, S, V, cL, ca, cb",Gabungan Fitur,9
rgb_HSV_CLab,Bagging SVM,0.6091269841269841,0.6418556000283937,0.6091269841269841,0.6192745414879879,0.5450346420323325,0.5839440945607987,0.5450346420323325,0.5574110704877199,"r, g, b, H, S, V, cL, ca, cb",Gabungan Fitur,9
RGB_HSV_CLab_G/Bratio,Bagging SVM,0.6121031746031746,0.6461022608976961,0.6121031746031746,0.6229146514029237,0.5427251732101617,0.5827741629379644,0.5427251732101617,0.5559155451014656,"R, G, B, G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,10
rgb_HSV_CLab_G/Bratio,Bagging SVM,0.6121031746031746,0.6461022608976961,0.6121031746031746,0.6229146514029237,0.5427251732101617,0.5827741629379644,0.5427251732101617,0.5559155451014656,"r, g, b, G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,10
RGB_HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.6101190476190477,0.6448969019144458,0.6101190476190477,0.6210600056334139,0.5427251732101617,0.5816215920489956,0.5427251732101617,0.5550771157602741,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,11
rgb_HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.6101190476190477,0.6448969019144458,0.6101190476190477,0.6210600056334139,0.5427251732101617,0.5816215920489956,0.5427251732101617,0.5550771157602741,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",Gabungan Fitur,11
RGB_HSV_CLab_R/Gratio,Bagging SVM,0.6101190476190477,0.6439349045151302,0.6101190476190477,0.6204781698441119,0.5427251732101617,0.5812182018566537,0.5427251732101617,0.5550201826859342,"R, G, B, R/Gratio, H, S, V, cL, ca, cb",Gabungan Fitur,10
