Group,Hyperparameters,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8371656815970179,0.8304671449178926,0.8292349771097497,0.7182475247524752,0.7305117967266711,0.7182475247524752,0.7160934419332514
ANN_Best,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8371656815970179,0.8304671449178926,0.8292349771097497,0.7182475247524752,0.7305117967266711,0.7182475247524752,0.7160934419332514
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8365184965563184,0.8304671449178926,0.8292937962088416,0.7172772277227722,0.7275215740004988,0.7172772277227722,0.7143425024758787
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8365184965563184,0.8304671449178926,0.8292937962088416,0.7172772277227722,0.7275215740004988,0.7172772277227722,0.7143425024758787
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8365184965563184,0.8304671449178926,0.8292937962088416,0.7172772277227722,0.7275215740004988,0.7172772277227722,0.7143425024758787
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8365184965563184,0.8304671449178926,0.8292937962088416,0.7172772277227722,0.7275215740004988,0.7172772277227722,0.7143425024758787
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8364018895507405,0.8304671449178926,0.8293053056680192,0.7103564356435643,0.7182649552688483,0.7103564356435643,0.7071453820150553
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8304671449178926,0.8364018895507405,0.8304671449178926,0.8293053056680192,0.7103564356435643,0.7182649552688483,0.7103564356435643,0.7071453820150553
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8295856019505656,0.8366279710189348,0.8295856019505656,0.8282865353630621,0.7103168316831683,0.7175595965459675,0.7103168316831683,0.7072873119309917
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'lbfgs', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.8295856019505656,0.8366279710189348,0.8295856019505656,0.8282865353630621,0.7103168316831683,0.7175595965459675,0.7103168316831683,0.7072873119309917
