Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
ADABOOST DT_MUTUAL_INFO_n_features-13,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",0.17
ADABOOST DT_MUTUAL_INFO_n_features-14,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",0.17
ADABOOST DT_PCA_n_components-3,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.2
ADABOOST DT_PCA_n_components-4,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-5,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.18
ADABOOST DT_PCA_n_components-6,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-7,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-8,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.18
ADABOOST DT_PCA_n_components-9,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-10,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-11,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-12,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-13,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
ADABOOST DT_PCA_n_components-14,AdaBoost DT,0.6726190476190477,0.6896787372832338,0.6726190476190477,0.6764707784212316,0.5796766743648961,0.5870159410261206,0.5796766743648961,0.580953714924186,(tidak tersedia),0.17
