Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
BAGGING SVM_MUTUAL_INFO_n_features-13,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",13.47
BAGGING SVM_MUTUAL_INFO_n_features-14,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",13.5
BAGGING SVM_PCA_n_components-3,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.49
BAGGING SVM_PCA_n_components-4,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.53
BAGGING SVM_PCA_n_components-5,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.51
BAGGING SVM_PCA_n_components-6,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.3
BAGGING SVM_PCA_n_components-7,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.62
BAGGING SVM_PCA_n_components-8,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.42
BAGGING SVM_PCA_n_components-9,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.4
BAGGING SVM_PCA_n_components-10,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.48
BAGGING SVM_PCA_n_components-11,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.68
BAGGING SVM_PCA_n_components-12,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.49
BAGGING SVM_PCA_n_components-13,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.64
BAGGING SVM_PCA_n_components-14,Bagging SVM,0.6234582712043869,0.6570511378275639,0.6234582712043869,0.632868222673702,0.5953069306930694,0.6338832560079254,0.5953069306930694,0.6046557534645837,(tidak tersedia),13.53
