Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
ADABOOST DT_SFT_threshold-0.001,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.55
ADABOOST DT_SFT_threshold-0.005,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.58
ADABOOST DT_SFT_threshold-0.01,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, B, r, g, b, R/Gratio, H, S, cL, ca, cb",1.54
ADABOOST DT_SFT_threshold-0.02,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, r, b, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.53
ADABOOST DT_SFT_threshold-0.05,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, H, S, cL, ca, cb",1.52
ADABOOST DT_MUTUAL_INFO_n_features-3,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"G/Bratio, H, cL",1.52
ADABOOST DT_MUTUAL_INFO_n_features-4,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, cL",1.51
ADABOOST DT_MUTUAL_INFO_n_features-5,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, S, cL",1.55
ADABOOST DT_MUTUAL_INFO_n_features-6,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, S, cL, ca",1.53
ADABOOST DT_MUTUAL_INFO_n_features-7,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, S, cL, ca, cb",1.52
ADABOOST DT_MUTUAL_INFO_n_features-8,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"r, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.54
ADABOOST DT_MUTUAL_INFO_n_features-9,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.52
ADABOOST DT_MUTUAL_INFO_n_features-10,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.51
ADABOOST DT_MUTUAL_INFO_n_features-11,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.54
ADABOOST DT_MUTUAL_INFO_n_features-12,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.51
ADABOOST DT_MUTUAL_INFO_n_features-13,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.52
ADABOOST DT_MUTUAL_INFO_n_features-14,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.51
ADABOOST DT_PCA_n_components-3,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.51
ADABOOST DT_PCA_n_components-4,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.51
