Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
rgb_HSV_R/Gratio,AdaBoost SVM,0.3365326705166376,0.3618681449214138,0.3365326705166376,0.254269088770502,0.3194455445544554,0.33204880223984784,0.3194455445544554,0.23926541007977872,"r, g, b, R/Gratio, H, S, V",152.51
HSV_R/Gratio_G/Bratio,AdaBoost SVM,0.32351619076298394,0.3226223607846254,0.32351619076298394,0.23127428753405774,0.3185643564356436,0.2334380766926901,0.3185643564356436,0.22110777053610425,"R/Gratio, G/Bratio, H, S, V",143.72
rgb_CLab_R/Gratio,AdaBoost SVM,0.3132705001238531,0.31111688046527325,0.3132705001238531,0.2110907815964585,0.31846534653465347,0.30033308578654516,0.31846534653465347,0.21358244920055017,"r, g, b, R/Gratio, cL, ca, cb",148.56
RGB_rgb_HSV_CLab,AdaBoost SVM,0.33079644857180324,0.30116756686271495,0.33079644857180324,0.24071680441022178,0.31655445544554456,0.28717292885056406,0.31655445544554456,0.22449156119349176,"R, G, B, r, g, b, H, S, V, cL, ca, cb",164.71
RGB_rgb_HSV_G/Bratio,AdaBoost SVM,0.31833657941900734,0.30538962283432014,0.31833657941900734,0.19722305675945218,0.31655445544554456,0.20808952621682084,0.31655445544554456,0.19168211901414306,"R, G, B, r, g, b, G/Bratio, H, S, V",152.63
HSV_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.3223117796482571,0.3397946161692285,0.3223117796482571,0.22461602543786877,0.3165148514851486,0.28135832155274604,0.3165148514851486,0.21917363301354714,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",148.87
RGB_HSV_R/Gratio,AdaBoost SVM,0.3343274774271574,0.3641735377321793,0.3343274774271574,0.24985005063370008,0.3164752475247524,0.3254822461140328,0.3164752475247524,0.232109776119914,"R, G, B, R/Gratio, H, S, V",152.43
rgb_HSV_R/Gratio_G/Bratio,AdaBoost SVM,0.32516793029253627,0.29396964197179576,0.32516793029253627,0.22631931300346145,0.31558415841584164,0.27643369158901554,0.31558415841584164,0.21447913275309913,"r, g, b, R/Gratio, G/Bratio, H, S, V",147.0
RGB_rgb_CLab_G/Bratio,AdaBoost SVM,0.32925496262549236,0.32553087846545914,0.32925496262549236,0.2334104589938948,0.3155544554455446,0.25649836265532755,0.3155544554455446,0.22008964917725526,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",156.54
rgb_R/Gratio_G/Bratio,AdaBoost SVM,0.32848306611815103,0.2987827900100357,0.32848306611815103,0.22833033012981616,0.31461386138613867,0.25029723229755624,0.31461386138613867,0.21348946940678445,"r, g, b, R/Gratio, G/Bratio",141.27
RGB_rgb_HSV_R/Gratio_G/Bratio,AdaBoost SVM,0.32539123022599564,0.3291716725939383,0.32539123022599564,0.22724834501679414,0.3145643564356436,0.27353246595944736,0.3145643564356436,0.21473273929801845,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",156.87
HSV,AdaBoost SVM,0.32683156943790104,0.3281193465536646,0.32683156943790104,0.23942890862816574,0.31354455445544555,0.28930395859702596,0.31354455445544555,0.22980918802156497,"H, S, V",137.47
RGB_rgb_CLab,AdaBoost SVM,0.3272668768122629,0.2804209722842635,0.3272668768122629,0.22840443330216345,0.3135247524752475,0.24119539460284126,0.3135247524752475,0.21342093287183514,"R, G, B, r, g, b, cL, ca, cb",151.51
HSV_G/Bratio,AdaBoost SVM,0.3247382084521271,0.27236737204847306,0.3247382084521271,0.23247134286390753,0.3124851485148515,0.23811807652146988,0.3124851485148515,0.22245306066115833,"G/Bratio, H, S, V",141.06
HSV_R/Gratio,AdaBoost SVM,0.32925617687200387,0.29901950022469886,0.32925617687200387,0.241913985975176,0.31058415841584164,0.19911931621033413,0.31058415841584164,0.21829615389277066,"R/Gratio, H, S, V",145.28
rgb_HSV_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.31095748194415435,0.2591597577292967,0.31095748194415435,0.2018728194876765,0.30858415841584164,0.22258296666180297,0.30858415841584164,0.1976450388482925,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",158.58
RGB_HSV_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.3104034212609707,0.25804488344097926,0.3104034212609707,0.19780562154908488,0.3085742574257426,0.19182535740093226,0.3085742574257426,0.1908821919243228,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",157.24
rgb_HSV_G/Bratio,AdaBoost SVM,0.3149289180092186,0.28739397286588225,0.3149289180092186,0.21202462933031807,0.30849504950495055,0.24305514976161033,0.30849504950495055,0.20212129499020665,"r, g, b, G/Bratio, H, S, V",146.37
G/Bratio,AdaBoost SVM,0.3166835042182924,0.19684674448486486,0.3166835042182924,0.22909260657839353,0.30760396039603966,0.1960592384462227,0.30760396039603966,0.22582421407674586,G/Bratio,134.55
rgb_G/Bratio,AdaBoost SVM,0.320106707983428,0.23840788699444068,0.320106707983428,0.20794020105898453,0.30750495049504956,0.21750573257048975,0.30750495049504956,0.19334219307524092,"r, g, b, G/Bratio",138.21
CLab_R/Gratio,AdaBoost SVM,0.3143714574358028,0.3564027165762895,0.3143714574358028,0.20095545438404824,0.30660396039603965,0.21128764984355736,0.30660396039603965,0.19556834423671693,"R/Gratio, cL, ca, cb",136.35
RGB_HSV_G/Bratio,AdaBoost SVM,0.31118527458970613,0.27898384156182987,0.31118527458970613,0.20186995763188853,0.3064950495049506,0.21530821399577843,0.3064950495049506,0.19494566572658498,"R, G, B, G/Bratio, H, S, V",146.69
R/Gratio_G/Bratio,AdaBoost SVM,0.3158143465653823,0.2318239313613725,0.3158143465653823,0.21570207003460956,0.3064950495049505,0.18907097560544567,0.3064950495049505,0.20773472074897997,"R/Gratio, G/Bratio",133.66
rgb_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.30357049186697693,0.23360100943872858,0.30357049186697693,0.18931956692639607,0.30560396039603965,0.1966735024722091,0.30560396039603965,0.18923738326032122,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb",146.73
