Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
RGB_HSV_CLab_R/Gratio,ANN,0.8018075273569739,0.8114785625534567,0.8018075273569739,0.8016529236461863,0.7202277227722773,0.732518318195472,0.7202277227722773,0.7185027863085038,"R, G, B, R/Gratio, H, S, V, cL, ca, cb",23.45
rgb_HSV_CLab_R/Gratio,ANN,0.8018075273569739,0.8114785625534567,0.8018075273569739,0.8016529236461863,0.7202277227722773,0.732518318195472,0.7202277227722773,0.7185027863085038,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",23.57
RGB_rgb_CLab_G/Bratio,ANN,0.7906739796686564,0.8012057088609111,0.7906739796686564,0.79044394444771,0.7202178217821782,0.731880412498713,0.7202178217821782,0.717790994749423,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",21.5
RGB_G/Bratio,ANN,0.7894609474036981,0.7980791197157202,0.7894609474036981,0.7890837272332666,0.7192376237623762,0.7299714974912914,0.7192376237623762,0.7167229418708994,"R, G, B, G/Bratio",25.89
rgb_G/Bratio,ANN,0.7894609474036981,0.7980791197157202,0.7894609474036981,0.7890837272332666,0.7192376237623762,0.7299714974912914,0.7192376237623762,0.7167229418708994,"r, g, b, G/Bratio",25.99
RGB_rgb_HSV_R/Gratio,ANN,0.7953040230415419,0.8061570480680033,0.7953040230415419,0.7951487094604961,0.7192178217821782,0.7303595703678093,0.7192178217821782,0.7180629572284473,"R, G, B, r, g, b, R/Gratio, H, S, V",21.85
HSV_G/Bratio,ANN,0.7965177838544071,0.8066098712750238,0.7965177838544071,0.7956183488463002,0.7182772277227724,0.7282104136993555,0.7182772277227724,0.7146513015793574,"G/Bratio, H, S, V",30.05
HSV_CLab_G/Bratio,ANN,0.7939819514398535,0.8033674806480535,0.7939819514398535,0.7935167235239303,0.7182772277227724,0.7279042572281182,0.7182772277227724,0.7158788509174719,"G/Bratio, H, S, V, cL, ca, cb",24.75
HSV_R/Gratio_G/Bratio,ANN,0.7927680692023371,0.8021123227343814,0.7927680692023371,0.7916065049848535,0.7182772277227722,0.7257538582613708,0.7182772277227722,0.7150786930911274,"R/Gratio, G/Bratio, H, S, V",26.72
RGB_HSV_R/Gratio,ANN,0.7967362268018203,0.8058742022638334,0.7967362268018203,0.7964146400849806,0.7182673267326732,0.7237341141991628,0.7182673267326732,0.7157812407263607,"R, G, B, R/Gratio, H, S, V",23.0
rgb_HSV_R/Gratio,ANN,0.7967362268018203,0.8058742022638334,0.7967362268018203,0.7964146400849806,0.7182673267326732,0.7237341141991628,0.7182673267326732,0.7157812407263607,"r, g, b, R/Gratio, H, S, V",22.95
RGB_CLab,ANN,0.7900141581143239,0.8022777606563235,0.7900141581143239,0.7898978773964263,0.7182475247524752,0.7344735360414332,0.7182475247524752,0.716635864407349,"R, G, B, cL, ca, cb",23.75
rgb_CLab,ANN,0.7900141581143239,0.8022777606563235,0.7900141581143239,0.7898978773964263,0.7182475247524752,0.7344735360414332,0.7182475247524752,0.716635864407349,"r, g, b, cL, ca, cb",23.74
CLab_G/Bratio,ANN,0.7890207830432903,0.7967581789442184,0.7890207830432903,0.7883274095781249,0.7172871287128713,0.7274392494903879,0.7172871287128713,0.7155842925104393,"G/Bratio, cL, ca, cb",27.25
RGB_HSV_CLab_G/Bratio,ANN,0.8011468558300832,0.8107564915593363,0.8011468558300832,0.8006533522784844,0.7162871287128713,0.7284902648215829,0.7162871287128713,0.7142494249318192,"R, G, B, G/Bratio, H, S, V, cL, ca, cb",24.18
rgb_HSV_CLab_G/Bratio,ANN,0.8011468558300832,0.8107564915593363,0.8011468558300832,0.8006533522784844,0.7162871287128713,0.7284902648215829,0.7162871287128713,0.7142494249318192,"r, g, b, G/Bratio, H, S, V, cL, ca, cb",24.18
RGB_HSV_G/Bratio,ANN,0.7907849617998048,0.8006577283066477,0.7907849617998048,0.7895600183129362,0.7162475247524752,0.7290904802026634,0.7162475247524752,0.713055274088256,"R, G, B, G/Bratio, H, S, V",21.91
rgb_HSV_G/Bratio,ANN,0.7907849617998048,0.8006577283066477,0.7907849617998048,0.7895600183129362,0.7162475247524752,0.7290904802026634,0.7162475247524752,0.713055274088256,"r, g, b, G/Bratio, H, S, V",21.77
RGB_rgb_HSV_CLab_G/Bratio,ANN,0.7925480477344589,0.8055858884988858,0.7925480477344589,0.7925566892239819,0.7152673267326732,0.7301443247159642,0.7152673267326732,0.7127044364351914,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",20.23
RGB_HSV,ANN,0.7966264589171835,0.8082183912613153,0.7966264589171835,0.7960640929239636,0.7152673267326732,0.7265526827965321,0.7152673267326732,0.7133739469829204,"R, G, B, H, S, V",26.36
rgb_HSV,ANN,0.7966264589171835,0.8082183912613153,0.7966264589171835,0.7960640929239636,0.7152673267326732,0.7265526827965321,0.7152673267326732,0.7133739469829204,"r, g, b, H, S, V",26.12
HSV_R/Gratio,ANN,0.8030201953479787,0.814681800973967,0.8030201953479787,0.802468966427392,0.7142871287128713,0.7245084438086699,0.7142871287128713,0.7116207856321786,"R/Gratio, H, S, V",32.22
RGB_rgb_HSV_CLab,ANN,0.7887999116028539,0.797777658047772,0.7887999116028539,0.7884813495056819,0.7142772277227722,0.7231271883971304,0.7142772277227722,0.7120410688399796,"R, G, B, r, g, b, H, S, V, cL, ca, cb",18.99
RGB_rgb_HSV_CLab_R/Gratio,ANN,0.7938708478840539,0.8051323925234417,0.7938708478840539,0.7934088064416132,0.7142475247524752,0.7261446916430113,0.7142475247524752,0.7130145072603511,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",19.84
RGB_rgb_HSV_G/Bratio,ANN,0.7942001515379646,0.8045405908288238,0.7942001515379646,0.793767168056868,0.7123366336633663,0.7232507942287049,0.7123366336633663,0.7096562295285468,"R, G, B, r, g, b, G/Bratio, H, S, V",21.56
HSV_CLab,ANN,0.794421872950959,0.8042037353482769,0.794421872950959,0.7939464821213665,0.7113069306930693,0.7215255780735349,0.7113069306930693,0.709175765894143,"H, S, V, cL, ca, cb",27.98
HSV,ANN,0.7940919621737926,0.8024819278010978,0.7940919621737926,0.792644012210115,0.7113069306930693,0.7193779590928239,0.7113069306930693,0.7076639985887402,"H, S, V",33.18
HSV_CLab_R/Gratio_G/Bratio,ANN,0.7994923235335544,0.8100170440939708,0.7994923235335544,0.7988607351983339,0.7112970297029703,0.726491174825943,0.7112970297029703,0.7084143828814541,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",26.08
CLab,ANN,0.7785470569093054,0.7912364829626927,0.7785470569093054,0.7775782968391131,0.7103564356435644,0.7240846648033509,0.7103564356435644,0.7061272005159382,"cL, ca, cb",31.16
RGB_HSV_CLab,ANN,0.7947520265774276,0.8070233312604105,0.7947520265774276,0.7942491908209759,0.7103168316831683,0.7227477122484525,0.7103168316831683,0.7079374555160445,"R, G, B, H, S, V, cL, ca, cb",21.76
rgb_HSV_CLab,ANN,0.7947520265774276,0.8070233312604105,0.7947520265774276,0.7942491908209759,0.7103168316831683,0.7227477122484525,0.7103168316831683,0.7079374555160445,"r, g, b, H, S, V, cL, ca, cb",21.7
HSV_CLab_R/Gratio,ANN,0.7951941337322538,0.8062765026103902,0.7951941337322538,0.7947800433877343,0.7073564356435643,0.717824203163748,0.7073564356435643,0.7045986014464655,"R/Gratio, H, S, V, cL, ca, cb",25.62
R/Gratio_G/Bratio,ANN,0.6160698240313955,0.6262109048284249,0.6160698240313955,0.6147228278110464,0.5536831683168317,0.5713222660319357,0.5536831683168317,0.5520318283459769,"R/Gratio, G/Bratio",41.13
G/Bratio,ANN,0.5117962834342776,0.5113296714761975,0.5117962834342776,0.5022510631604477,0.4891683168316831,0.48261420704172686,0.4891683168316831,0.4754438145401737,G/Bratio,23.98
R/Gratio,ANN,0.4750937398306855,0.48858351632291913,0.4750937398306855,0.4745803652061237,0.4553762376237624,0.47480874589265776,0.4553762376237624,0.4523651596234739,R/Gratio,37.02
