Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s),Sumber,Jumlah Fitur
RGB_CLab,AdaBoost DT,0.7135163850424256,0.7212005783852578,0.7135163850424256,0.7124513403858692,0.6556930693069306,0.6641515068113513,0.6556930693069306,0.6532043284677063,"R, G, B, cL, ca, cb",1.2,Gabungan Fitur,6
rgb_CLab,AdaBoost DT,0.7135163850424256,0.7212005783852578,0.7135163850424256,0.7124513403858692,0.6556930693069306,0.6641515068113513,0.6556930693069306,0.6532043284677063,"r, g, b, cL, ca, cb",1.21,Gabungan Fitur,6
RGB_CLab_G/Bratio,AdaBoost DT,0.7038137054432243,0.7091239746459291,0.7038137054432243,0.7025295262581946,0.6507920792079207,0.6603307912165455,0.6507920792079207,0.6501224148839139,"R, G, B, G/Bratio, cL, ca, cb",1.23,Gabungan Fitur,7
rgb_CLab_G/Bratio,AdaBoost DT,0.7038137054432243,0.7091239746459291,0.7038137054432243,0.7025295262581946,0.6507920792079207,0.6603307912165455,0.6507920792079207,0.6501224148839139,"r, g, b, G/Bratio, cL, ca, cb",1.23,Gabungan Fitur,7
RGB_HSV_CLab,AdaBoost DT,0.7174873354088854,0.7240153927840772,0.7174873354088854,0.7171763760929459,0.6448910891089109,0.6550602632525295,0.6448910891089109,0.6403466025926229,"R, G, B, H, S, V, cL, ca, cb",1.35,Gabungan Fitur,9
rgb_HSV_CLab,AdaBoost DT,0.7174873354088854,0.7240153927840772,0.7174873354088854,0.7171763760929459,0.6448910891089109,0.6550602632525295,0.6448910891089109,0.6403466025926229,"r, g, b, H, S, V, cL, ca, cb",1.33,Gabungan Fitur,9
RGB_rgb_HSV_CLab_R/Gratio,AdaBoost DT,0.7188067356682485,0.7243318519749662,0.7188067356682485,0.7172039986779859,0.6448712871287128,0.6513132061949709,0.6448712871287128,0.6433310881693881,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.45,Gabungan Fitur,13
RGB_HSV_CLab_R/Gratio,AdaBoost DT,0.7246449543200463,0.7308386765572383,0.7246449543200463,0.7238831510351608,0.639970297029703,0.649590834598519,0.639970297029703,0.6399164763778546,"R, G, B, R/Gratio, H, S, V, cL, ca, cb",1.36,Gabungan Fitur,10
rgb_HSV_CLab_R/Gratio,AdaBoost DT,0.7246449543200463,0.7308386765572383,0.7246449543200463,0.7238831510351608,0.639970297029703,0.649590834598519,0.639970297029703,0.6399164763778546,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.35,Gabungan Fitur,10
RGB_HSV_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.7236582576048259,0.7314647526536939,0.7236582576048259,0.7217424798629583,0.6388811881188119,0.6402122885777255,0.6388811881188119,0.6332787338777732,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.4,Gabungan Fitur,11
rgb_HSV_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.7236582576048259,0.7314647526536939,0.7236582576048259,0.7217424798629583,0.6388811881188119,0.6402122885777255,0.6388811881188119,0.6332787338777732,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.41,Gabungan Fitur,11
HSV_CLab_R/Gratio,AdaBoost DT,0.7092198951862411,0.7153490740360016,0.7092198951862411,0.7075984588535056,0.6379207920792079,0.6452159520789734,0.6379207920792079,0.6342987945418866,"R/Gratio, H, S, V, cL, ca, cb",1.3,Gabungan Fitur,7
G/Bratio,AdaBoost DT,0.6999566513995406,0.7029187637629305,0.6999566513995406,0.698819697158499,0.6349306930693069,0.6407648642549327,0.6349306930693069,0.6296497184847627,G/Bratio,0.98,Gabungan Fitur,1
RGB_rgb_CLab_R/Gratio,AdaBoost DT,0.7170447425554547,0.7236202812588106,0.7170447425554547,0.7153963388975302,0.633960396039604,0.6495021697311624,0.633960396039604,0.6298065863056125,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",1.32,Gabungan Fitur,10
RGB_rgb_HSV_CLab,AdaBoost DT,0.6968735580822677,0.7050623179441067,0.6968735580822677,0.6965207868045745,0.6330297029702969,0.6406664918034188,0.6330297029702969,0.628934163257421,"R, G, B, r, g, b, H, S, V, cL, ca, cb",1.39,Gabungan Fitur,12
RGB_HSV,AdaBoost DT,0.6999570156734941,0.707163743227269,0.6999570156734941,0.6992813631605032,0.6320396039603962,0.6421109186021768,0.6320396039603962,0.6310324833224195,"R, G, B, H, S, V",1.15,Gabungan Fitur,6
rgb_HSV,AdaBoost DT,0.6999570156734941,0.707163743227269,0.6999570156734941,0.6992813631605032,0.6320396039603962,0.6421109186021768,0.6320396039603962,0.6310324833224195,"r, g, b, H, S, V",1.14,Gabungan Fitur,6
RGB_rgb_CLab_G/Bratio,AdaBoost DT,0.6989678904652508,0.7063610645078856,0.6989678904652508,0.6978450638325613,0.6319207920792078,0.6394484577556927,0.6319207920792078,0.6308397017626973,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",1.31,Gabungan Fitur,10
RGB_rgb_CLab_R/Gratio_G/Bratio,AdaBoost DT,0.7153855961221824,0.7203362965114002,0.7153855961221824,0.7143355955053302,0.6290594059405941,0.6412977240366595,0.6290594059405941,0.627319842469501,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",1.33,Gabungan Fitur,11
RGB_rgb_G/Bratio,AdaBoost DT,0.6938910043761444,0.7029209941440188,0.6938910043761444,0.6929712217677731,0.6279999999999999,0.6399007426332889,0.6279999999999999,0.6257029671608187,"R, G, B, r, g, b, G/Bratio",1.1,Gabungan Fitur,7
RGB_rgb_HSV,AdaBoost DT,0.6974250688477771,0.7034736961719694,0.6974250688477771,0.6965950107570025,0.6260693069306932,0.6379956955277652,0.6260693069306932,0.6259419083557384,"R, G, B, r, g, b, H, S, V",1.21,Gabungan Fitur,9
ADABOOST DT_PCA_n_components-3,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.51,Algoritma,1
ADABOOST DT_PCA_n_components-4,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.51,Algoritma,1
ADABOOST DT_PCA_n_components-5,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.53,Algoritma,1
ADABOOST DT_PCA_n_components-6,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.51,Algoritma,1
ADABOOST DT_PCA_n_components-7,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.54,Algoritma,1
ADABOOST DT_PCA_n_components-8,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.51,Algoritma,1
ADABOOST DT_PCA_n_components-9,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.51,Algoritma,1
ADABOOST DT_PCA_n_components-10,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.5,Algoritma,1
ADABOOST DT_PCA_n_components-11,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.52,Algoritma,1
ADABOOST DT_PCA_n_components-12,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.5,Algoritma,1
ADABOOST DT_PCA_n_components-13,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.53,Algoritma,1
ADABOOST DT_PCA_n_components-14,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,(tidak tersedia),1.54,Algoritma,1
ADABOOST DT_MUTUAL_INFO_n_features-3,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"G/Bratio, H, cL",1.52,Algoritma,3
ADABOOST DT_MUTUAL_INFO_n_features-4,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, cL",1.51,Algoritma,4
ADABOOST DT_MUTUAL_INFO_n_features-5,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, S, cL",1.55,Algoritma,5
ADABOOST DT_SFT_threshold-0.05,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, H, S, cL, ca, cb",1.52,Algoritma,6
ADABOOST DT_MUTUAL_INFO_n_features-6,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, S, cL, ca",1.53,Algoritma,6
ADABOOST DT_MUTUAL_INFO_n_features-7,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R/Gratio, G/Bratio, H, S, cL, ca, cb",1.52,Algoritma,7
ADABOOST DT_MUTUAL_INFO_n_features-8,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"r, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.54,Algoritma,8
ADABOOST DT_MUTUAL_INFO_n_features-9,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.52,Algoritma,9
ADABOOST DT_SFT_threshold-0.02,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, r, b, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.53,Algoritma,10
ADABOOST DT_MUTUAL_INFO_n_features-10,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.51,Algoritma,10
ADABOOST DT_SFT_threshold-0.01,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, B, r, g, b, R/Gratio, H, S, cL, ca, cb",1.54,Algoritma,11
ADABOOST DT_MUTUAL_INFO_n_features-11,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.54,Algoritma,11
ADABOOST DT_MUTUAL_INFO_n_features-12,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.51,Algoritma,12
ADABOOST DT_SFT_threshold-0.005,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.58,Algoritma,13
ADABOOST DT_MUTUAL_INFO_n_features-13,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.52,Algoritma,13
ADABOOST DT_SFT_threshold-0.001,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.55,Algoritma,14
ADABOOST DT_MUTUAL_INFO_n_features-14,AdaBoost DT,0.7166040924964422,0.7225422962918236,0.7166040924964422,0.7153366019431961,0.6259504950495051,0.6341662881662489,0.6259504950495051,0.6228773443936462,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.51,Algoritma,14
rgb_G/Bratio,AdaBoost DT,0.6980789405942037,0.7076498665492343,0.6980789405942037,0.6974263548227764,0.625029702970297,0.6378080406462614,0.625029702970297,0.6216066260429172,"r, g, b, G/Bratio",1.03,Gabungan Fitur,4
RGB_G/Bratio,AdaBoost DT,0.6980789405942037,0.7076498665492343,0.6980789405942037,0.6974263548227764,0.6240396039603959,0.6366597829633502,0.6240396039603959,0.6205411918958624,"R, G, B, G/Bratio",1.06,Gabungan Fitur,4
HSV_CLab,AdaBoost DT,0.7082254272933474,0.7123664604615452,0.7082254272933474,0.7067054311870836,0.622940594059406,0.6244466925613458,0.622940594059406,0.6178740569961457,"H, S, V, cL, ca, cb",1.26,Gabungan Fitur,6
rgb_CLab_R/Gratio,AdaBoost DT,0.7150595709338525,0.720425219415271,0.7150595709338525,0.712940150677236,0.6220693069306931,0.6296723580401282,0.6220693069306931,0.6174442313201796,"r, g, b, R/Gratio, cL, ca, cb",1.23,Gabungan Fitur,7
RGB_CLab_R/Gratio,AdaBoost DT,0.7150595709338525,0.720425219415271,0.7150595709338525,0.712940150677236,0.6220693069306931,0.6295994033762408,0.6220693069306931,0.6174108193411079,"R, G, B, R/Gratio, cL, ca, cb",1.22,Gabungan Fitur,7
RGB_rgb_HSV_G/Bratio,AdaBoost DT,0.6952252184429474,0.7032435492650401,0.6952252184429474,0.6919965138625213,0.621970297029703,0.6285761316486712,0.621970297029703,0.6158794188492415,"R, G, B, r, g, b, G/Bratio, H, S, V",1.27,Gabungan Fitur,10
HSV_R/Gratio_G/Bratio,AdaBoost DT,0.6967617259785612,0.6989165530481898,0.6967617259785612,0.6948280639626903,0.6200792079207921,0.6202456235673632,0.6200792079207921,0.6163643449601552,"R/Gratio, G/Bratio, H, S, V",1.2,Gabungan Fitur,5
RGB_HSV_G/Bratio,AdaBoost DT,0.6977623865286635,0.7035311809750329,0.6977623865286635,0.6930979328385598,0.620019801980198,0.6321853732483261,0.620019801980198,0.613429078655397,"R, G, B, G/Bratio, H, S, V",1.18,Gabungan Fitur,7
rgb_HSV_G/Bratio,AdaBoost DT,0.6977623865286635,0.7035311809750329,0.6977623865286635,0.6930979328385598,0.620019801980198,0.6321853732483261,0.620019801980198,0.613429078655397,"r, g, b, G/Bratio, H, S, V",1.18,Gabungan Fitur,7
CLab,AdaBoost DT,0.7121894564546916,0.7186434167829014,0.7121894564546916,0.7110695705180409,0.6191188118811881,0.6279060058185946,0.6191188118811881,0.6162082444200934,"cL, ca, cb",1.13,Gabungan Fitur,3
RGB_rgb_R/Gratio_G/Bratio,AdaBoost DT,0.6801213275114261,0.6850123431422033,0.6801213275114261,0.6792566094350478,0.6180891089108911,0.624462774459148,0.6180891089108911,0.6146923131213905,"R, G, B, r, g, b, R/Gratio, G/Bratio",1.14,Gabungan Fitur,8
RGB_rgb_CLab,AdaBoost DT,0.7175940676772437,0.7236978768000358,0.7175940676772437,0.716916730382875,0.618039603960396,0.6249002940994532,0.618039603960396,0.6157201281657765,"R, G, B, r, g, b, cL, ca, cb",1.26,Gabungan Fitur,9
