Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
BAGGING SVM_MUTUAL_INFO_n_features-3,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R/Gratio, G/Bratio, cL",4.34
BAGGING SVM_MUTUAL_INFO_n_features-4,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R/Gratio, G/Bratio, H, cL",1.53
BAGGING SVM_MUTUAL_INFO_n_features-5,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R/Gratio, G/Bratio, S, cL, ca",1.58
BAGGING SVM_MUTUAL_INFO_n_features-6,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R/Gratio, G/Bratio, H, S, cL, ca",1.53
BAGGING SVM_MUTUAL_INFO_n_features-7,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R/Gratio, G/Bratio, H, S, cL, ca, cb",1.56
BAGGING SVM_MUTUAL_INFO_n_features-8,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.56
BAGGING SVM_MUTUAL_INFO_n_features-9,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.58
BAGGING SVM_MUTUAL_INFO_n_features-10,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.54
BAGGING SVM_MUTUAL_INFO_n_features-11,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.63
BAGGING SVM_MUTUAL_INFO_n_features-12,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.59
BAGGING SVM_MUTUAL_INFO_n_features-13,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.53
BAGGING SVM_MUTUAL_INFO_n_features-14,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.55
BAGGING SVM_PCA_n_components-3,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,(tidak tersedia),1.64
BAGGING SVM_PCA_n_components-4,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,(tidak tersedia),1.58
BAGGING SVM_PCA_n_components-5,Bagging SVM,0.626984126984127,0.6584897496562107,0.626984126984127,0.6359174480145934,0.5542725173210161,0.5935692554576489,0.5542725173210161,0.5662925240718363,(tidak tersedia),1.83
