Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s),Sumber,Jumlah Fitur
RGB_HSV_CLab_R/Gratio,ANN,0.75,0.7733953726187308,0.75,0.7483390592843245,0.6951501154734411,0.7226182937109648,0.6951501154734411,0.6913658388765345,"R, G, B, R/Gratio, H, S, V, cL, ca, cb",1.79,Gabungan Fitur,10
rgb_HSV_CLab_R/Gratio,ANN,0.75,0.7733953726187308,0.75,0.7483390592843245,0.6951501154734411,0.7226182937109648,0.6951501154734411,0.6913658388765345,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.82,Gabungan Fitur,10
RGB_HSV_G/Bratio,ANN,0.7361111111111112,0.7511230508920306,0.7361111111111112,0.7354284552800892,0.6951501154734411,0.720651333230607,0.6951501154734411,0.6958638075978439,"R, G, B, G/Bratio, H, S, V",1.75,Gabungan Fitur,7
rgb_HSV_G/Bratio,ANN,0.7361111111111112,0.7511230508920306,0.7361111111111112,0.7354284552800892,0.6951501154734411,0.720651333230607,0.6951501154734411,0.6958638075978439,"r, g, b, G/Bratio, H, S, V",1.83,Gabungan Fitur,7
ANN_PCA_n_components-14,ANN,0.746031746031746,0.7671629228665818,0.746031746031746,0.7442613750859762,0.6951501154734411,0.7187360084541766,0.6951501154734411,0.6934713620127679,(tidak tersedia),2.01,Algoritma,1
Full,ANN,0.7371031746031746,0.7630558320900745,0.7371031746031746,0.7371586577687432,0.6928406466512702,0.7215937506720855,0.6928406466512702,0.6921758648187717,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",2.0,Gabungan Fitur,14
RGB_CLab,ANN,0.7222222222222222,0.7430890714497208,0.7222222222222222,0.7263134477382828,0.6928406466512702,0.7191132092250362,0.6928406466512702,0.6974896130287016,"R, G, B, cL, ca, cb",1.36,Gabungan Fitur,6
rgb_CLab,ANN,0.7222222222222222,0.7430890714497208,0.7222222222222222,0.7263134477382828,0.6928406466512702,0.7191132092250362,0.6928406466512702,0.6974896130287016,"r, g, b, cL, ca, cb",1.34,Gabungan Fitur,6
RGB_rgb_R/Gratio,ANN,0.7311507936507936,0.7594200261323317,0.7311507936507936,0.7280114518546797,0.6905311778290993,0.7151945778323778,0.6905311778290993,0.6866015510950452,"R, G, B, r, g, b, R/Gratio",1.63,Gabungan Fitur,7
RGB_rgb_HSV_CLab_G/Bratio,ANN,0.746031746031746,0.7685504050278105,0.746031746031746,0.7454092778785717,0.6905311778290993,0.714178417326588,0.6905311778290993,0.6881273187451329,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",1.68,Gabungan Fitur,13
RGB_R/Gratio_G/Bratio,ANN,0.7202380952380952,0.7417189906940925,0.7202380952380952,0.7239650261470326,0.6905311778290993,0.7122528851653603,0.6905311778290993,0.6949070422616253,"R, G, B, R/Gratio, G/Bratio",1.77,Gabungan Fitur,5
rgb_R/Gratio_G/Bratio,ANN,0.7202380952380952,0.7417189906940925,0.7202380952380952,0.7239650261470326,0.6905311778290993,0.7122528851653603,0.6905311778290993,0.6949070422616253,"r, g, b, R/Gratio, G/Bratio",1.87,Gabungan Fitur,5
RGB_rgb_HSV_R/Gratio,ANN,0.7390873015873016,0.7471975277189147,0.7390873015873016,0.7405129298638886,0.6905311778290993,0.7019084816944805,0.6905311778290993,0.6926041374454875,"R, G, B, r, g, b, R/Gratio, H, S, V",1.8,Gabungan Fitur,10
ANN_PCA_n_components-6,ANN,0.7281746031746031,0.7283620305897633,0.7281746031746031,0.7262513525184108,0.6905311778290993,0.690373028395168,0.6905311778290993,0.6877458450467464,(tidak tersedia),1.87,Algoritma,1
RGB_HSV_CLab_G/Bratio,ANN,0.7222222222222222,0.7457228273058057,0.7222222222222222,0.7246953460624612,0.6882217090069284,0.7234626340145212,0.6882217090069284,0.6920314724322841,"R, G, B, G/Bratio, H, S, V, cL, ca, cb",1.27,Gabungan Fitur,10
rgb_HSV_CLab_G/Bratio,ANN,0.7222222222222222,0.7457228273058057,0.7222222222222222,0.7246953460624612,0.6882217090069284,0.7234626340145212,0.6882217090069284,0.6920314724322841,"r, g, b, G/Bratio, H, S, V, cL, ca, cb",1.29,Gabungan Fitur,10
RGB_HSV_CLab,ANN,0.7341269841269841,0.7640365477624312,0.7341269841269841,0.7306597461383789,0.6882217090069284,0.7181363564158021,0.6882217090069284,0.6855740726585575,"R, G, B, H, S, V, cL, ca, cb",1.45,Gabungan Fitur,9
rgb_HSV_CLab,ANN,0.7341269841269841,0.7640365477624312,0.7341269841269841,0.7306597461383789,0.6882217090069284,0.7181363564158021,0.6882217090069284,0.6855740726585575,"r, g, b, H, S, V, cL, ca, cb",1.43,Gabungan Fitur,9
ANN_MUTUAL_INFO_n_features-5,ANN,0.7281746031746031,0.7536672677934003,0.7281746031746031,0.7288100851527791,0.6882217090069284,0.717029912955528,0.6882217090069284,0.6895107347532289,"R/Gratio, G/Bratio, H, cL, ca",2.34,Algoritma,5
ANN_PCA_n_components-12,ANN,0.753968253968254,0.775405802527864,0.753968253968254,0.7528598899746737,0.6882217090069284,0.7161932785444356,0.6882217090069284,0.6831314908451555,(tidak tersedia),2.29,Algoritma,1
RGB_rgb_HSV_CLab_R/Gratio,ANN,0.7470238095238095,0.769738922951838,0.7470238095238095,0.7456636972758992,0.6882217090069284,0.7084560692236791,0.6882217090069284,0.6832201764016587,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",1.85,Gabungan Fitur,13
ANN_MUTUAL_INFO_n_features-12,ANN,0.746031746031746,0.7628611837689018,0.746031746031746,0.7447639116834114,0.6882217090069284,0.7027855162051254,0.6882217090069284,0.6848132681855905,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.74,Algoritma,12
RGB_HSV_R/Gratio,ANN,0.7351190476190477,0.7673132575533146,0.7351190476190477,0.7320219658744723,0.6859122401847575,0.7214092201336232,0.6859122401847575,0.683760248996556,"R, G, B, R/Gratio, H, S, V",1.72,Gabungan Fitur,7
rgb_HSV_R/Gratio,ANN,0.7351190476190477,0.7673132575533146,0.7351190476190477,0.7320219658744723,0.6859122401847575,0.7214092201336232,0.6859122401847575,0.683760248996556,"r, g, b, R/Gratio, H, S, V",1.76,Gabungan Fitur,7
ANN_MUTUAL_INFO_n_features-13,ANN,0.75,0.7720226446340724,0.75,0.7489506383458857,0.6859122401847575,0.7120608263851659,0.6859122401847575,0.684520285802379,"R, G, B, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.78,Algoritma,13
ANN_MUTUAL_INFO_n_features-8,ANN,0.753968253968254,0.7629366373076781,0.753968253968254,0.7554646538053365,0.6859122401847575,0.7011059347214808,0.6859122401847575,0.6887492448165494,"R, R/Gratio, G/Bratio, H, S, cL, ca, cb",2.1,Algoritma,8
ANN_PCA_n_components-5,ANN,0.7440476190476191,0.7519539824504363,0.7440476190476191,0.7456949948968995,0.6859122401847575,0.6896657614902418,0.6859122401847575,0.6874509599696479,(tidak tersedia),1.99,Algoritma,1
RGB_rgb_CLab,ANN,0.7410714285714286,0.7733235182346452,0.7410714285714286,0.7365095245678294,0.6836027713625866,0.7203441915256042,0.6836027713625866,0.6744267705971482,"R, G, B, r, g, b, cL, ca, cb",1.88,Gabungan Fitur,9
RGB_CLab_R/Gratio,ANN,0.753968253968254,0.7631707945794673,0.753968253968254,0.7543410813093451,0.6836027713625866,0.6982935246147796,0.6836027713625866,0.6824220314315856,"R, G, B, R/Gratio, cL, ca, cb",2.6,Gabungan Fitur,7
rgb_CLab_R/Gratio,ANN,0.753968253968254,0.7631707945794673,0.753968253968254,0.7543410813093451,0.6836027713625866,0.6982935246147796,0.6836027713625866,0.6824220314315856,"r, g, b, R/Gratio, cL, ca, cb",2.57,Gabungan Fitur,7
ANN_PCA_n_components-4,ANN,0.7301587301587301,0.7473614659794278,0.7301587301587301,0.7272709862488973,0.6812933025404158,0.6996762204703526,0.6812933025404158,0.6780314700727978,(tidak tersedia),1.6,Algoritma,1
RGB_CLab_R/Gratio_G/Bratio,ANN,0.7440476190476191,0.7740616961732852,0.7440476190476191,0.7398174906817965,0.6789838337182448,0.7100754976644389,0.6789838337182448,0.670935860032607,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb",1.57,Gabungan Fitur,8
rgb_CLab_R/Gratio_G/Bratio,ANN,0.7440476190476191,0.7740616961732852,0.7440476190476191,0.7398174906817965,0.6789838337182448,0.7100754976644389,0.6789838337182448,0.670935860032607,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb",1.57,Gabungan Fitur,8
RGB_rgb_HSV_R/Gratio_G/Bratio,ANN,0.746031746031746,0.7772586383933902,0.746031746031746,0.7458166260926531,0.6789838337182448,0.7089039679565011,0.6789838337182448,0.6796496287765752,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",2.2,Gabungan Fitur,11
ANN_PCA_n_components-10,ANN,0.7440476190476191,0.7675451471952562,0.7440476190476191,0.7418095280733368,0.6789838337182448,0.7035317426303116,0.6789838337182448,0.6759328776461431,(tidak tersedia),1.96,Algoritma,1
ANN_PCA_n_components-7,ANN,0.7509920634920635,0.7656540837149385,0.7509920634920635,0.7506152073026656,0.6789838337182448,0.6995196707437127,0.6789838337182448,0.6784082802316724,(tidak tersedia),1.85,Algoritma,1
RGB_rgb_HSV,ANN,0.7172619047619048,0.7267357110573942,0.7172619047619048,0.7167986656663865,0.6789838337182448,0.6951118916442867,0.6789838337182448,0.6770069793866849,"R, G, B, r, g, b, H, S, V",1.48,Gabungan Fitur,9
ANN_PCA_n_components-8,ANN,0.7380952380952381,0.7807982680725345,0.7380952380952381,0.7393057051359112,0.6766743648960739,0.7223839923503514,0.6766743648960739,0.6771484576996369,(tidak tersedia),1.59,Algoritma,1
RGB_CLab_G/Bratio,ANN,0.7420634920634921,0.7706904441724077,0.7420634920634921,0.7402751931523389,0.6766743648960739,0.7093204574104461,0.6766743648960739,0.6746250559982239,"R, G, B, G/Bratio, cL, ca, cb",2.0,Gabungan Fitur,7
rgb_CLab_G/Bratio,ANN,0.7420634920634921,0.7706904441724077,0.7420634920634921,0.7402751931523389,0.6766743648960739,0.7093204574104461,0.6766743648960739,0.6746250559982239,"r, g, b, G/Bratio, cL, ca, cb",1.99,Gabungan Fitur,7
RGB_G/Bratio,ANN,0.7212301587301587,0.7633344645144354,0.7212301587301587,0.7200291056497851,0.674364896073903,0.72182356812184,0.674364896073903,0.6736888963070654,"R, G, B, G/Bratio",1.45,Gabungan Fitur,4
rgb_G/Bratio,ANN,0.7212301587301587,0.7633344645144354,0.7212301587301587,0.7200291056497851,0.674364896073903,0.72182356812184,0.674364896073903,0.6736888963070654,"r, g, b, G/Bratio",1.72,Gabungan Fitur,4
RGB_rgb_R/Gratio_G/Bratio,ANN,0.7410714285714286,0.775621997104605,0.7410714285714286,0.7370812786473218,0.674364896073903,0.7062570725898115,0.674364896073903,0.6650998324514599,"R, G, B, r, g, b, R/Gratio, G/Bratio",1.7,Gabungan Fitur,8
RGB_HSV_CLab_R/Gratio_G/Bratio,ANN,0.7172619047619048,0.739926365250298,0.7172619047619048,0.7183840505071487,0.674364896073903,0.7002830602844503,0.674364896073903,0.6752287743848226,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.23,Gabungan Fitur,11
rgb_HSV_CLab_R/Gratio_G/Bratio,ANN,0.7172619047619048,0.739926365250298,0.7172619047619048,0.7183840505071487,0.674364896073903,0.7002830602844503,0.674364896073903,0.6752287743848226,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.24,Gabungan Fitur,11
RGB_rgb_HSV_G/Bratio,ANN,0.7311507936507936,0.7500762659316639,0.7311507936507936,0.7315094391970502,0.674364896073903,0.6993764472693544,0.674364896073903,0.6751530084983611,"R, G, B, r, g, b, G/Bratio, H, S, V",1.44,Gabungan Fitur,10
RGB_R/Gratio,ANN,0.7222222222222222,0.7675665208689979,0.7222222222222222,0.7214638256438186,0.6720554272517321,0.720150686006543,0.6720554272517321,0.6707367060508848,"R, G, B, R/Gratio",1.52,Gabungan Fitur,4
rgb_R/Gratio,ANN,0.7222222222222222,0.7675665208689979,0.7222222222222222,0.7214638256438186,0.6720554272517321,0.720150686006543,0.6720554272517321,0.6707367060508848,"r, g, b, R/Gratio",2.07,Gabungan Fitur,4
ANN_PCA_n_components-9,ANN,0.7361111111111112,0.7752520731720814,0.7361111111111112,0.7363689919242132,0.6720554272517321,0.7151199044444496,0.6720554272517321,0.6709217641938057,(tidak tersedia),1.48,Algoritma,1
ANN_MUTUAL_INFO_n_features-11,ANN,0.7341269841269841,0.7718542379923308,0.7341269841269841,0.7329571547039727,0.6720554272517321,0.7103241837646836,0.6720554272517321,0.6673746460682313,"R, G, r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.32,Algoritma,11
ANN_PCA_n_components-11,ANN,0.7212301587301587,0.7651629222932478,0.7212301587301587,0.7239258386013273,0.6697459584295612,0.7208399799835601,0.6697459584295612,0.6704182315028706,(tidak tersedia),1.28,Algoritma,1
HSV_CLab_R/Gratio,ANN,0.7222222222222222,0.7426624278418756,0.7222222222222222,0.7240475336539713,0.6697459584295612,0.7016130842335931,0.6697459584295612,0.673249617219328,"R/Gratio, H, S, V, cL, ca, cb",1.76,Gabungan Fitur,7
RGB_HSV,ANN,0.7331349206349206,0.7529575099388774,0.7331349206349206,0.73409738818031,0.6697459584295612,0.6865286330733272,0.6697459584295612,0.6722703923749898,"R, G, B, H, S, V",1.8,Gabungan Fitur,6
rgb_HSV,ANN,0.7331349206349206,0.7529575099388774,0.7331349206349206,0.73409738818031,0.6697459584295612,0.6865286330733272,0.6697459584295612,0.6722703923749898,"r, g, b, H, S, V",1.85,Gabungan Fitur,6
ANN_MUTUAL_INFO_n_features-9,ANN,0.7242063492063492,0.7665176766128986,0.7242063492063492,0.7238590898364117,0.6674364896073903,0.7241446042418586,0.6674364896073903,0.6684035168728594,"r, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",1.48,Algoritma,9
ANN_MUTUAL_INFO_n_features-3,ANN,0.7242063492063492,0.7331742166059616,0.7242063492063492,0.719128549076505,0.6674364896073903,0.6825746510100728,0.6674364896073903,0.6582486101367416,"R/Gratio, G/Bratio, cL",2.51,Algoritma,3
RGB_HSV_R/Gratio_G/Bratio,ANN,0.7152777777777778,0.7203731154440273,0.7152777777777778,0.7153289188902823,0.6674364896073903,0.6763493212434835,0.6674364896073903,0.6666045293189989,"R, G, B, R/Gratio, G/Bratio, H, S, V",1.78,Gabungan Fitur,8
rgb_HSV_R/Gratio_G/Bratio,ANN,0.7152777777777778,0.7203731154440273,0.7152777777777778,0.7153289188902823,0.6674364896073903,0.6763493212434835,0.6674364896073903,0.6666045293189989,"r, g, b, R/Gratio, G/Bratio, H, S, V",1.81,Gabungan Fitur,8
CLab,ANN,0.7162698412698413,0.7612586360420682,0.7162698412698413,0.719972910304872,0.6651270207852193,0.7275479289619773,0.6651270207852193,0.6704890146423147,"cL, ca, cb",2.07,Gabungan Fitur,3
HSV_CLab_R/Gratio_G/Bratio,ANN,0.7261904761904762,0.7691346936501245,0.7261904761904762,0.724536256963754,0.6628175519630485,0.7102262599280514,0.6628175519630485,0.6582752758600415,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",1.56,Gabungan Fitur,8
HSV_CLab,ANN,0.7172619047619048,0.7338739399340575,0.7172619047619048,0.7155374187200598,0.6605080831408776,0.6878163522389851,0.6605080831408776,0.655283827834647,"H, S, V, cL, ca, cb",2.16,Gabungan Fitur,6
ANN_MUTUAL_INFO_n_features-6,ANN,0.7083333333333334,0.7221587986725619,0.7083333333333334,0.7106378825765282,0.6581986143187067,0.6781690309428504,0.6581986143187067,0.6633595067102548,"R/Gratio, G/Bratio, H, S, cL, cb",1.92,Algoritma,6
RGB_rgb_CLab_G/Bratio,ANN,0.7251984126984127,0.7346426426851976,0.7251984126984127,0.7268450217044252,0.6581986143187067,0.6715955468764597,0.6581986143187067,0.6593771758790327,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",1.1,Gabungan Fitur,10
RGB_rgb_CLab_R/Gratio,ANN,0.7261904761904762,0.7385681927131246,0.7261904761904762,0.7266706715325288,0.6558891454965358,0.6771938129905797,0.6558891454965358,0.658939396507635,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",1.78,Gabungan Fitur,10
HSV_R/Gratio,ANN,0.6944444444444444,0.7560616802563197,0.6944444444444444,0.6993924430097682,0.6466512702078522,0.7269653331764632,0.6466512702078522,0.6542651473074226,"R/Gratio, H, S, V",1.55,Gabungan Fitur,4
CLab_R/Gratio,ANN,0.7043650793650794,0.7706363686838317,0.7043650793650794,0.7046856396142996,0.6443418013856813,0.7377533702132231,0.6443418013856813,0.6440622745374996,"R/Gratio, cL, ca, cb",1.69,Gabungan Fitur,4
ANN_MUTUAL_INFO_n_features-7,ANN,0.691468253968254,0.7465446955142931,0.691468253968254,0.6949324767000972,0.6443418013856813,0.7153966009137696,0.6443418013856813,0.6505573059565221,"R/Gratio, G/Bratio, H, S, cL, ca, cb",1.2,Algoritma,7
ANN_MUTUAL_INFO_n_features-4,ANN,0.6944444444444444,0.7540930047444797,0.6944444444444444,0.6950622433021147,0.6212471131639723,0.7093758125553603,0.6212471131639723,0.6232840539537507,"R/Gratio, G/Bratio, S, cL",1.64,Algoritma,4
HSV_G/Bratio,ANN,0.6805555555555556,0.6984031821869101,0.6805555555555556,0.6829808243898071,0.6189376443418014,0.6441206862140737,0.6189376443418014,0.62096084889062,"G/Bratio, H, S, V",1.51,Gabungan Fitur,4
CLab_G/Bratio,ANN,0.683531746031746,0.7449296745554222,0.683531746031746,0.6829405488820929,0.6166281755196305,0.7029285318883993,0.6166281755196305,0.6166427640416501,"G/Bratio, cL, ca, cb",1.62,Gabungan Fitur,4
HSV_CLab_G/Bratio,ANN,0.6845238095238095,0.7405764750150304,0.6845238095238095,0.6849567762487185,0.6166281755196305,0.6877562604522868,0.6166281755196305,0.6111623934206365,"G/Bratio, H, S, V, cL, ca, cb",0.85,Gabungan Fitur,7
HSV_R/Gratio_G/Bratio,ANN,0.6884920634920635,0.7217366399815734,0.6884920634920635,0.6963692618472785,0.6120092378752887,0.6648883312540416,0.6120092378752887,0.6267123742776359,"R/Gratio, G/Bratio, H, S, V",2.04,Gabungan Fitur,5
HSV,ANN,0.6656746031746031,0.697378981492566,0.6656746031746031,0.6711909277603919,0.605080831408776,0.6598784242971933,0.605080831408776,0.6144448461358475,"H, S, V",1.55,Gabungan Fitur,3
CLab_R/Gratio_G/Bratio,ANN,0.689484126984127,0.735914448696425,0.689484126984127,0.6955304210823655,0.5912240184757506,0.6631492997816532,0.5912240184757506,0.6007887087151857,"R/Gratio, G/Bratio, cL, ca, cb",1.32,Gabungan Fitur,5
R/Gratio_G/Bratio,ANN,0.5049603174603174,0.513606400039999,0.5049603174603174,0.501403666177557,0.49884526558891457,0.5214898365581165,0.49884526558891457,0.5048535572988179,"R/Gratio, G/Bratio",0.93,Gabungan Fitur,2
G/Bratio,ANN,0.43452380952380953,0.4086676327071802,0.43452380952380953,0.40932716259253266,0.43648960739030024,0.44868741471287765,0.43648960739030024,0.41881997106061875,G/Bratio,0.79,Gabungan Fitur,1
R/Gratio,ANN,0.32142857142857145,0.24539083227564065,0.32142857142857145,0.27334037676238193,0.2909930715935335,0.23528630218744978,0.2909930715935335,0.25048621061380794,R/Gratio,0.42,Gabungan Fitur,1
